disease,year,age,country,country_name,cohort_size,dalys,cases,deaths
JE,2000,0,CHN,China,,,,
JE,2001,0,CHN,China,,,,
JE,2002,0,CHN,China,,,,
JE,2003,0,CHN,China,,,,
JE,2004,0,CHN,China,,,,
JE,2005,0,CHN,China,,,,
JE,2006,0,CHN,China,,,,
JE,2007,0,CHN,China,,,,
JE,2008,0,CHN,China,,,,
JE,2009,0,CHN,China,,,,
JE,2010,0,CHN,China,,,,
JE,2011,0,CHN,China,,,,
JE,2012,0,CHN,China,,,,
JE,2013,0,CHN,China,,,,
JE,2014,0,CHN,China,,,,
JE,2015,0,CHN,China,,,,
JE,2016,0,CHN,China,,,,
JE,2017,0,CHN,China,,,,
JE,2018,0,CHN,China,,,,
JE,2019,0,CHN,China,,,,
JE,2020,0,CHN,China,,,,
JE,2021,0,CHN,China,,,,
JE,2022,0,CHN,China,,,,
JE,2023,0,CHN,China,,,,
JE,2024,0,CHN,China,,,,
JE,2025,0,CHN,China,,,,
JE,2026,0,CHN,China,,,,
JE,2027,0,CHN,China,,,,
JE,2028,0,CHN,China,,,,
JE,2029,0,CHN,China,,,,
JE,2030,0,CHN,China,,,,
JE,2031,0,CHN,China,,,,
JE,2032,0,CHN,China,,,,
JE,2033,0,CHN,China,,,,
JE,2034,0,CHN,China,,,,
JE,2035,0,CHN,China,,,,
JE,2036,0,CHN,China,,,,
JE,2037,0,CHN,China,,,,
JE,2038,0,CHN,China,,,,
JE,2039,0,CHN,China,,,,
JE,2040,0,CHN,China,,,,
JE,2041,0,CHN,China,,,,
JE,2042,0,CHN,China,,,,
JE,2043,0,CHN,China,,,,
JE,2044,0,CHN,China,,,,
JE,2045,0,CHN,China,,,,
JE,2046,0,CHN,China,,,,
JE,2047,0,CHN,China,,,,
JE,2048,0,CHN,China,,,,
JE,2049,0,CHN,China,,,,
JE,2050,0,CHN,China,,,,
JE,2051,0,CHN,China,,,,
JE,2052,0,CHN,China,,,,
JE,2053,0,CHN,China,,,,
JE,2054,0,CHN,China,,,,
JE,2055,0,CHN,China,,,,
JE,2056,0,CHN,China,,,,
JE,2057,0,CHN,China,,,,
JE,2058,0,CHN,China,,,,
JE,2059,0,CHN,China,,,,
JE,2060,0,CHN,China,,,,
JE,2061,0,CHN,China,,,,
JE,2062,0,CHN,China,,,,
JE,2063,0,CHN,China,,,,
JE,2064,0,CHN,China,,,,
JE,2065,0,CHN,China,,,,
JE,2066,0,CHN,China,,,,
JE,2067,0,CHN,China,,,,
JE,2068,0,CHN,China,,,,
JE,2069,0,CHN,China,,,,
JE,2070,0,CHN,China,,,,
JE,2071,0,CHN,China,,,,
JE,2072,0,CHN,China,,,,
JE,2073,0,CHN,China,,,,
JE,2074,0,CHN,China,,,,
JE,2075,0,CHN,China,,,,
JE,2076,0,CHN,China,,,,
JE,2077,0,CHN,China,,,,
JE,2078,0,CHN,China,,,,
JE,2079,0,CHN,China,,,,
JE,2080,0,CHN,China,,,,
JE,2081,0,CHN,China,,,,
JE,2082,0,CHN,China,,,,
JE,2083,0,CHN,China,,,,
JE,2084,0,CHN,China,,,,
JE,2085,0,CHN,China,,,,
JE,2086,0,CHN,China,,,,
JE,2087,0,CHN,China,,,,
JE,2088,0,CHN,China,,,,
JE,2089,0,CHN,China,,,,
JE,2090,0,CHN,China,,,,
JE,2091,0,CHN,China,,,,
JE,2092,0,CHN,China,,,,
JE,2093,0,CHN,China,,,,
JE,2094,0,CHN,China,,,,
JE,2095,0,CHN,China,,,,
JE,2096,0,CHN,China,,,,
JE,2097,0,CHN,China,,,,
JE,2098,0,CHN,China,,,,
JE,2099,0,CHN,China,,,,
JE,2100,0,CHN,China,,,,
JE,2000,0,IND,India,,,,
JE,2001,0,IND,India,,,,
JE,2002,0,IND,India,,,,
JE,2003,0,IND,India,,,,
JE,2004,0,IND,India,,,,
JE,2005,0,IND,India,,,,
JE,2006,0,IND,India,,,,
JE,2007,0,IND,India,,,,
JE,2008,0,IND,India,,,,
JE,2009,0,IND,India,,,,
JE,2010,0,IND,India,,,,
JE,2011,0,IND,India,,,,
JE,2012,0,IND,India,,,,
JE,2013,0,IND,India,,,,
JE,2014,0,IND,India,,,,
JE,2015,0,IND,India,,,,
JE,2016,0,IND,India,,,,
JE,2017,0,IND,India,,,,
JE,2018,0,IND,India,,,,
JE,2019,0,IND,India,,,,
JE,2020,0,IND,India,,,,
JE,2021,0,IND,India,,,,
JE,2022,0,IND,India,,,,
JE,2023,0,IND,India,,,,
JE,2024,0,IND,India,,,,
JE,2025,0,IND,India,,,,
JE,2026,0,IND,India,,,,
JE,2027,0,IND,India,,,,
JE,2028,0,IND,India,,,,
JE,2029,0,IND,India,,,,
JE,2030,0,IND,India,,,,
JE,2031,0,IND,India,,,,
JE,2032,0,IND,India,,,,
JE,2033,0,IND,India,,,,
JE,2034,0,IND,India,,,,
JE,2035,0,IND,India,,,,
JE,2036,0,IND,India,,,,
JE,2037,0,IND,India,,,,
JE,2038,0,IND,India,,,,
JE,2039,0,IND,India,,,,
JE,2040,0,IND,India,,,,
JE,2041,0,IND,India,,,,
JE,2042,0,IND,India,,,,
JE,2043,0,IND,India,,,,
JE,2044,0,IND,India,,,,
JE,2045,0,IND,India,,,,
JE,2046,0,IND,India,,,,
JE,2047,0,IND,India,,,,
JE,2048,0,IND,India,,,,
JE,2049,0,IND,India,,,,
JE,2050,0,IND,India,,,,
JE,2051,0,IND,India,,,,
JE,2052,0,IND,India,,,,
JE,2053,0,IND,India,,,,
JE,2054,0,IND,India,,,,
JE,2055,0,IND,India,,,,
JE,2056,0,IND,India,,,,
JE,2057,0,IND,India,,,,
JE,2058,0,IND,India,,,,
JE,2059,0,IND,India,,,,
JE,2060,0,IND,India,,,,
JE,2061,0,IND,India,,,,
JE,2062,0,IND,India,,,,
JE,2063,0,IND,India,,,,
JE,2064,0,IND,India,,,,
JE,2065,0,IND,India,,,,
JE,2066,0,IND,India,,,,
JE,2067,0,IND,India,,,,
JE,2068,0,IND,India,,,,
JE,2069,0,IND,India,,,,
JE,2070,0,IND,India,,,,
JE,2071,0,IND,India,,,,
JE,2072,0,IND,India,,,,
JE,2073,0,IND,India,,,,
JE,2074,0,IND,India,,,,
JE,2075,0,IND,India,,,,
JE,2076,0,IND,India,,,,
JE,2077,0,IND,India,,,,
JE,2078,0,IND,India,,,,
JE,2079,0,IND,India,,,,
JE,2080,0,IND,India,,,,
JE,2081,0,IND,India,,,,
JE,2082,0,IND,India,,,,
JE,2083,0,IND,India,,,,
JE,2084,0,IND,India,,,,
JE,2085,0,IND,India,,,,
JE,2086,0,IND,India,,,,
JE,2087,0,IND,India,,,,
JE,2088,0,IND,India,,,,
JE,2089,0,IND,India,,,,
JE,2090,0,IND,India,,,,
JE,2091,0,IND,India,,,,
JE,2092,0,IND,India,,,,
JE,2093,0,IND,India,,,,
JE,2094,0,IND,India,,,,
JE,2095,0,IND,India,,,,
JE,2096,0,IND,India,,,,
JE,2097,0,IND,India,,,,
JE,2098,0,IND,India,,,,
JE,2099,0,IND,India,,,,
JE,2100,0,IND,India,,,,
JE,2000,0,PAK,Pakistan,,,,
JE,2001,0,PAK,Pakistan,,,,
JE,2002,0,PAK,Pakistan,,,,
JE,2003,0,PAK,Pakistan,,,,
JE,2004,0,PAK,Pakistan,,,,
JE,2005,0,PAK,Pakistan,,,,
JE,2006,0,PAK,Pakistan,,,,
JE,2007,0,PAK,Pakistan,,,,
JE,2008,0,PAK,Pakistan,,,,
JE,2009,0,PAK,Pakistan,,,,
JE,2010,0,PAK,Pakistan,,,,
JE,2011,0,PAK,Pakistan,,,,
JE,2012,0,PAK,Pakistan,,,,
JE,2013,0,PAK,Pakistan,,,,
JE,2014,0,PAK,Pakistan,,,,
JE,2015,0,PAK,Pakistan,,,,
JE,2016,0,PAK,Pakistan,,,,
JE,2017,0,PAK,Pakistan,,,,
JE,2018,0,PAK,Pakistan,,,,
JE,2019,0,PAK,Pakistan,,,,
JE,2020,0,PAK,Pakistan,,,,
JE,2021,0,PAK,Pakistan,,,,
JE,2022,0,PAK,Pakistan,,,,
JE,2023,0,PAK,Pakistan,,,,
JE,2024,0,PAK,Pakistan,,,,
JE,2025,0,PAK,Pakistan,,,,
JE,2026,0,PAK,Pakistan,,,,
JE,2027,0,PAK,Pakistan,,,,
JE,2028,0,PAK,Pakistan,,,,
JE,2029,0,PAK,Pakistan,,,,
JE,2030,0,PAK,Pakistan,,,,
JE,2031,0,PAK,Pakistan,,,,
JE,2032,0,PAK,Pakistan,,,,
JE,2033,0,PAK,Pakistan,,,,
JE,2034,0,PAK,Pakistan,,,,
JE,2035,0,PAK,Pakistan,,,,
JE,2036,0,PAK,Pakistan,,,,
JE,2037,0,PAK,Pakistan,,,,
JE,2038,0,PAK,Pakistan,,,,
JE,2039,0,PAK,Pakistan,,,,
JE,2040,0,PAK,Pakistan,,,,
JE,2041,0,PAK,Pakistan,,,,
JE,2042,0,PAK,Pakistan,,,,
JE,2043,0,PAK,Pakistan,,,,
JE,2044,0,PAK,Pakistan,,,,
JE,2045,0,PAK,Pakistan,,,,
JE,2046,0,PAK,Pakistan,,,,
JE,2047,0,PAK,Pakistan,,,,
JE,2048,0,PAK,Pakistan,,,,
JE,2049,0,PAK,Pakistan,,,,
JE,2050,0,PAK,Pakistan,,,,
JE,2051,0,PAK,Pakistan,,,,
JE,2052,0,PAK,Pakistan,,,,
JE,2053,0,PAK,Pakistan,,,,
JE,2054,0,PAK,Pakistan,,,,
JE,2055,0,PAK,Pakistan,,,,
JE,2056,0,PAK,Pakistan,,,,
JE,2057,0,PAK,Pakistan,,,,
JE,2058,0,PAK,Pakistan,,,,
JE,2059,0,PAK,Pakistan,,,,
JE,2060,0,PAK,Pakistan,,,,
JE,2061,0,PAK,Pakistan,,,,
JE,2062,0,PAK,Pakistan,,,,
JE,2063,0,PAK,Pakistan,,,,
JE,2064,0,PAK,Pakistan,,,,
JE,2065,0,PAK,Pakistan,,,,
JE,2066,0,PAK,Pakistan,,,,
JE,2067,0,PAK,Pakistan,,,,
JE,2068,0,PAK,Pakistan,,,,
JE,2069,0,PAK,Pakistan,,,,
JE,2070,0,PAK,Pakistan,,,,
JE,2071,0,PAK,Pakistan,,,,
JE,2072,0,PAK,Pakistan,,,,
JE,2073,0,PAK,Pakistan,,,,
JE,2074,0,PAK,Pakistan,,,,
JE,2075,0,PAK,Pakistan,,,,
JE,2076,0,PAK,Pakistan,,,,
JE,2077,0,PAK,Pakistan,,,,
JE,2078,0,PAK,Pakistan,,,,
JE,2079,0,PAK,Pakistan,,,,
JE,2080,0,PAK,Pakistan,,,,
JE,2081,0,PAK,Pakistan,,,,
JE,2082,0,PAK,Pakistan,,,,
JE,2083,0,PAK,Pakistan,,,,
JE,2084,0,PAK,Pakistan,,,,
JE,2085,0,PAK,Pakistan,,,,
JE,2086,0,PAK,Pakistan,,,,
JE,2087,0,PAK,Pakistan,,,,
JE,2088,0,PAK,Pakistan,,,,
JE,2089,0,PAK,Pakistan,,,,
JE,2090,0,PAK,Pakistan,,,,
JE,2091,0,PAK,Pakistan,,,,
JE,2092,0,PAK,Pakistan,,,,
JE,2093,0,PAK,Pakistan,,,,
JE,2094,0,PAK,Pakistan,,,,
JE,2095,0,PAK,Pakistan,,,,
JE,2096,0,PAK,Pakistan,,,,
JE,2097,0,PAK,Pakistan,,,,
JE,2098,0,PAK,Pakistan,,,,
JE,2099,0,PAK,Pakistan,,,,
JE,2100,0,PAK,Pakistan,,,,
JE,2000,1,CHN,China,,,,
JE,2001,1,CHN,China,,,,
JE,2002,1,CHN,China,,,,
JE,2003,1,CHN,China,,,,
JE,2004,1,CHN,China,,,,
JE,2005,1,CHN,China,,,,
JE,2006,1,CHN,China,,,,
JE,2007,1,CHN,China,,,,
JE,2008,1,CHN,China,,,,
JE,2009,1,CHN,China,,,,
JE,2010,1,CHN,China,,,,
JE,2011,1,CHN,China,,,,
JE,2012,1,CHN,China,,,,
JE,2013,1,CHN,China,,,,
JE,2014,1,CHN,China,,,,
JE,2015,1,CHN,China,,,,
JE,2016,1,CHN,China,,,,
JE,2017,1,CHN,China,,,,
JE,2018,1,CHN,China,,,,
JE,2019,1,CHN,China,,,,
JE,2020,1,CHN,China,,,,
JE,2021,1,CHN,China,,,,
JE,2022,1,CHN,China,,,,
JE,2023,1,CHN,China,,,,
JE,2024,1,CHN,China,,,,
JE,2025,1,CHN,China,,,,
JE,2026,1,CHN,China,,,,
JE,2027,1,CHN,China,,,,
JE,2028,1,CHN,China,,,,
JE,2029,1,CHN,China,,,,
JE,2030,1,CHN,China,,,,
JE,2031,1,CHN,China,,,,
JE,2032,1,CHN,China,,,,
JE,2033,1,CHN,China,,,,
JE,2034,1,CHN,China,,,,
JE,2035,1,CHN,China,,,,
JE,2036,1,CHN,China,,,,
JE,2037,1,CHN,China,,,,
JE,2038,1,CHN,China,,,,
JE,2039,1,CHN,China,,,,
JE,2040,1,CHN,China,,,,
JE,2041,1,CHN,China,,,,
JE,2042,1,CHN,China,,,,
JE,2043,1,CHN,China,,,,
JE,2044,1,CHN,China,,,,
JE,2045,1,CHN,China,,,,
JE,2046,1,CHN,China,,,,
JE,2047,1,CHN,China,,,,
JE,2048,1,CHN,China,,,,
JE,2049,1,CHN,China,,,,
JE,2050,1,CHN,China,,,,
JE,2051,1,CHN,China,,,,
JE,2052,1,CHN,China,,,,
JE,2053,1,CHN,China,,,,
JE,2054,1,CHN,China,,,,
JE,2055,1,CHN,China,,,,
JE,2056,1,CHN,China,,,,
JE,2057,1,CHN,China,,,,
JE,2058,1,CHN,China,,,,
JE,2059,1,CHN,China,,,,
JE,2060,1,CHN,China,,,,
JE,2061,1,CHN,China,,,,
JE,2062,1,CHN,China,,,,
JE,2063,1,CHN,China,,,,
JE,2064,1,CHN,China,,,,
JE,2065,1,CHN,China,,,,
JE,2066,1,CHN,China,,,,
JE,2067,1,CHN,China,,,,
JE,2068,1,CHN,China,,,,
JE,2069,1,CHN,China,,,,
JE,2070,1,CHN,China,,,,
JE,2071,1,CHN,China,,,,
JE,2072,1,CHN,China,,,,
JE,2073,1,CHN,China,,,,
JE,2074,1,CHN,China,,,,
JE,2075,1,CHN,China,,,,
JE,2076,1,CHN,China,,,,
JE,2077,1,CHN,China,,,,
JE,2078,1,CHN,China,,,,
JE,2079,1,CHN,China,,,,
JE,2080,1,CHN,China,,,,
JE,2081,1,CHN,China,,,,
JE,2082,1,CHN,China,,,,
JE,2083,1,CHN,China,,,,
JE,2084,1,CHN,China,,,,
JE,2085,1,CHN,China,,,,
JE,2086,1,CHN,China,,,,
JE,2087,1,CHN,China,,,,
JE,2088,1,CHN,China,,,,
JE,2089,1,CHN,China,,,,
JE,2090,1,CHN,China,,,,
JE,2091,1,CHN,China,,,,
JE,2092,1,CHN,China,,,,
JE,2093,1,CHN,China,,,,
JE,2094,1,CHN,China,,,,
JE,2095,1,CHN,China,,,,
JE,2096,1,CHN,China,,,,
JE,2097,1,CHN,China,,,,
JE,2098,1,CHN,China,,,,
JE,2099,1,CHN,China,,,,
JE,2100,1,CHN,China,,,,
JE,2000,1,IND,India,,,,
JE,2001,1,IND,India,,,,
JE,2002,1,IND,India,,,,
JE,2003,1,IND,India,,,,
JE,2004,1,IND,India,,,,
JE,2005,1,IND,India,,,,
JE,2006,1,IND,India,,,,
JE,2007,1,IND,India,,,,
JE,2008,1,IND,India,,,,
JE,2009,1,IND,India,,,,
JE,2010,1,IND,India,,,,
JE,2011,1,IND,India,,,,
JE,2012,1,IND,India,,,,
JE,2013,1,IND,India,,,,
JE,2014,1,IND,India,,,,
JE,2015,1,IND,India,,,,
JE,2016,1,IND,India,,,,
JE,2017,1,IND,India,,,,
JE,2018,1,IND,India,,,,
JE,2019,1,IND,India,,,,
JE,2020,1,IND,India,,,,
JE,2021,1,IND,India,,,,
JE,2022,1,IND,India,,,,
JE,2023,1,IND,India,,,,
JE,2024,1,IND,India,,,,
JE,2025,1,IND,India,,,,
JE,2026,1,IND,India,,,,
JE,2027,1,IND,India,,,,
JE,2028,1,IND,India,,,,
JE,2029,1,IND,India,,,,
JE,2030,1,IND,India,,,,
JE,2031,1,IND,India,,,,
JE,2032,1,IND,India,,,,
JE,2033,1,IND,India,,,,
JE,2034,1,IND,India,,,,
JE,2035,1,IND,India,,,,
JE,2036,1,IND,India,,,,
JE,2037,1,IND,India,,,,
JE,2038,1,IND,India,,,,
JE,2039,1,IND,India,,,,
JE,2040,1,IND,India,,,,
JE,2041,1,IND,India,,,,
JE,2042,1,IND,India,,,,
JE,2043,1,IND,India,,,,
JE,2044,1,IND,India,,,,
JE,2045,1,IND,India,,,,
JE,2046,1,IND,India,,,,
JE,2047,1,IND,India,,,,
JE,2048,1,IND,India,,,,
JE,2049,1,IND,India,,,,
JE,2050,1,IND,India,,,,
JE,2051,1,IND,India,,,,
JE,2052,1,IND,India,,,,
JE,2053,1,IND,India,,,,
JE,2054,1,IND,India,,,,
JE,2055,1,IND,India,,,,
JE,2056,1,IND,India,,,,
JE,2057,1,IND,India,,,,
JE,2058,1,IND,India,,,,
JE,2059,1,IND,India,,,,
JE,2060,1,IND,India,,,,
JE,2061,1,IND,India,,,,
JE,2062,1,IND,India,,,,
JE,2063,1,IND,India,,,,
JE,2064,1,IND,India,,,,
JE,2065,1,IND,India,,,,
JE,2066,1,IND,India,,,,
JE,2067,1,IND,India,,,,
JE,2068,1,IND,India,,,,
JE,2069,1,IND,India,,,,
JE,2070,1,IND,India,,,,
JE,2071,1,IND,India,,,,
JE,2072,1,IND,India,,,,
JE,2073,1,IND,India,,,,
JE,2074,1,IND,India,,,,
JE,2075,1,IND,India,,,,
JE,2076,1,IND,India,,,,
JE,2077,1,IND,India,,,,
JE,2078,1,IND,India,,,,
JE,2079,1,IND,India,,,,
JE,2080,1,IND,India,,,,
JE,2081,1,IND,India,,,,
JE,2082,1,IND,India,,,,
JE,2083,1,IND,India,,,,
JE,2084,1,IND,India,,,,
JE,2085,1,IND,India,,,,
JE,2086,1,IND,India,,,,
JE,2087,1,IND,India,,,,
JE,2088,1,IND,India,,,,
JE,2089,1,IND,India,,,,
JE,2090,1,IND,India,,,,
JE,2091,1,IND,India,,,,
JE,2092,1,IND,India,,,,
JE,2093,1,IND,India,,,,
JE,2094,1,IND,India,,,,
JE,2095,1,IND,India,,,,
JE,2096,1,IND,India,,,,
JE,2097,1,IND,India,,,,
JE,2098,1,IND,India,,,,
JE,2099,1,IND,India,,,,
JE,2100,1,IND,India,,,,
JE,2000,1,PAK,Pakistan,,,,
JE,2001,1,PAK,Pakistan,,,,
JE,2002,1,PAK,Pakistan,,,,
JE,2003,1,PAK,Pakistan,,,,
JE,2004,1,PAK,Pakistan,,,,
JE,2005,1,PAK,Pakistan,,,,
JE,2006,1,PAK,Pakistan,,,,
JE,2007,1,PAK,Pakistan,,,,
JE,2008,1,PAK,Pakistan,,,,
JE,2009,1,PAK,Pakistan,,,,
JE,2010,1,PAK,Pakistan,,,,
JE,2011,1,PAK,Pakistan,,,,
JE,2012,1,PAK,Pakistan,,,,
JE,2013,1,PAK,Pakistan,,,,
JE,2014,1,PAK,Pakistan,,,,
JE,2015,1,PAK,Pakistan,,,,
JE,2016,1,PAK,Pakistan,,,,
JE,2017,1,PAK,Pakistan,,,,
JE,2018,1,PAK,Pakistan,,,,
JE,2019,1,PAK,Pakistan,,,,
JE,2020,1,PAK,Pakistan,,,,
JE,2021,1,PAK,Pakistan,,,,
JE,2022,1,PAK,Pakistan,,,,
JE,2023,1,PAK,Pakistan,,,,
JE,2024,1,PAK,Pakistan,,,,
JE,2025,1,PAK,Pakistan,,,,
JE,2026,1,PAK,Pakistan,,,,
JE,2027,1,PAK,Pakistan,,,,
JE,2028,1,PAK,Pakistan,,,,
JE,2029,1,PAK,Pakistan,,,,
JE,2030,1,PAK,Pakistan,,,,
JE,2031,1,PAK,Pakistan,,,,
JE,2032,1,PAK,Pakistan,,,,
JE,2033,1,PAK,Pakistan,,,,
JE,2034,1,PAK,Pakistan,,,,
JE,2035,1,PAK,Pakistan,,,,
JE,2036,1,PAK,Pakistan,,,,
JE,2037,1,PAK,Pakistan,,,,
JE,2038,1,PAK,Pakistan,,,,
JE,2039,1,PAK,Pakistan,,,,
JE,2040,1,PAK,Pakistan,,,,
JE,2041,1,PAK,Pakistan,,,,
JE,2042,1,PAK,Pakistan,,,,
JE,2043,1,PAK,Pakistan,,,,
JE,2044,1,PAK,Pakistan,,,,
JE,2045,1,PAK,Pakistan,,,,
JE,2046,1,PAK,Pakistan,,,,
JE,2047,1,PAK,Pakistan,,,,
JE,2048,1,PAK,Pakistan,,,,
JE,2049,1,PAK,Pakistan,,,,
JE,2050,1,PAK,Pakistan,,,,
JE,2051,1,PAK,Pakistan,,,,
JE,2052,1,PAK,Pakistan,,,,
JE,2053,1,PAK,Pakistan,,,,
JE,2054,1,PAK,Pakistan,,,,
JE,2055,1,PAK,Pakistan,,,,
JE,2056,1,PAK,Pakistan,,,,
JE,2057,1,PAK,Pakistan,,,,
JE,2058,1,PAK,Pakistan,,,,
JE,2059,1,PAK,Pakistan,,,,
JE,2060,1,PAK,Pakistan,,,,
JE,2061,1,PAK,Pakistan,,,,
JE,2062,1,PAK,Pakistan,,,,
JE,2063,1,PAK,Pakistan,,,,
JE,2064,1,PAK,Pakistan,,,,
JE,2065,1,PAK,Pakistan,,,,
JE,2066,1,PAK,Pakistan,,,,
JE,2067,1,PAK,Pakistan,,,,
JE,2068,1,PAK,Pakistan,,,,
JE,2069,1,PAK,Pakistan,,,,
JE,2070,1,PAK,Pakistan,,,,
JE,2071,1,PAK,Pakistan,,,,
JE,2072,1,PAK,Pakistan,,,,
JE,2073,1,PAK,Pakistan,,,,
JE,2074,1,PAK,Pakistan,,,,
JE,2075,1,PAK,Pakistan,,,,
JE,2076,1,PAK,Pakistan,,,,
JE,2077,1,PAK,Pakistan,,,,
JE,2078,1,PAK,Pakistan,,,,
JE,2079,1,PAK,Pakistan,,,,
JE,2080,1,PAK,Pakistan,,,,
JE,2081,1,PAK,Pakistan,,,,
JE,2082,1,PAK,Pakistan,,,,
JE,2083,1,PAK,Pakistan,,,,
JE,2084,1,PAK,Pakistan,,,,
JE,2085,1,PAK,Pakistan,,,,
JE,2086,1,PAK,Pakistan,,,,
JE,2087,1,PAK,Pakistan,,,,
JE,2088,1,PAK,Pakistan,,,,
JE,2089,1,PAK,Pakistan,,,,
JE,2090,1,PAK,Pakistan,,,,
JE,2091,1,PAK,Pakistan,,,,
JE,2092,1,PAK,Pakistan,,,,
JE,2093,1,PAK,Pakistan,,,,
JE,2094,1,PAK,Pakistan,,,,
JE,2095,1,PAK,Pakistan,,,,
JE,2096,1,PAK,Pakistan,,,,
JE,2097,1,PAK,Pakistan,,,,
JE,2098,1,PAK,Pakistan,,,,
JE,2099,1,PAK,Pakistan,,,,
JE,2100,1,PAK,Pakistan,,,,
JE,2000,2,CHN,China,,,,
JE,2001,2,CHN,China,,,,
JE,2002,2,CHN,China,,,,
JE,2003,2,CHN,China,,,,
JE,2004,2,CHN,China,,,,
JE,2005,2,CHN,China,,,,
JE,2006,2,CHN,China,,,,
JE,2007,2,CHN,China,,,,
JE,2008,2,CHN,China,,,,
JE,2009,2,CHN,China,,,,
JE,2010,2,CHN,China,,,,
JE,2011,2,CHN,China,,,,
JE,2012,2,CHN,China,,,,
JE,2013,2,CHN,China,,,,
JE,2014,2,CHN,China,,,,
JE,2015,2,CHN,China,,,,
JE,2016,2,CHN,China,,,,
JE,2017,2,CHN,China,,,,
JE,2018,2,CHN,China,,,,
JE,2019,2,CHN,China,,,,
JE,2020,2,CHN,China,,,,
JE,2021,2,CHN,China,,,,
JE,2022,2,CHN,China,,,,
JE,2023,2,CHN,China,,,,
JE,2024,2,CHN,China,,,,
JE,2025,2,CHN,China,,,,
JE,2026,2,CHN,China,,,,
JE,2027,2,CHN,China,,,,
JE,2028,2,CHN,China,,,,
JE,2029,2,CHN,China,,,,
JE,2030,2,CHN,China,,,,
JE,2031,2,CHN,China,,,,
JE,2032,2,CHN,China,,,,
JE,2033,2,CHN,China,,,,
JE,2034,2,CHN,China,,,,
JE,2035,2,CHN,China,,,,
JE,2036,2,CHN,China,,,,
JE,2037,2,CHN,China,,,,
JE,2038,2,CHN,China,,,,
JE,2039,2,CHN,China,,,,
JE,2040,2,CHN,China,,,,
JE,2041,2,CHN,China,,,,
JE,2042,2,CHN,China,,,,
JE,2043,2,CHN,China,,,,
JE,2044,2,CHN,China,,,,
JE,2045,2,CHN,China,,,,
JE,2046,2,CHN,China,,,,
JE,2047,2,CHN,China,,,,
JE,2048,2,CHN,China,,,,
JE,2049,2,CHN,China,,,,
JE,2050,2,CHN,China,,,,
JE,2051,2,CHN,China,,,,
JE,2052,2,CHN,China,,,,
JE,2053,2,CHN,China,,,,
JE,2054,2,CHN,China,,,,
JE,2055,2,CHN,China,,,,
JE,2056,2,CHN,China,,,,
JE,2057,2,CHN,China,,,,
JE,2058,2,CHN,China,,,,
JE,2059,2,CHN,China,,,,
JE,2060,2,CHN,China,,,,
JE,2061,2,CHN,China,,,,
JE,2062,2,CHN,China,,,,
JE,2063,2,CHN,China,,,,
JE,2064,2,CHN,China,,,,
JE,2065,2,CHN,China,,,,
JE,2066,2,CHN,China,,,,
JE,2067,2,CHN,China,,,,
JE,2068,2,CHN,China,,,,
JE,2069,2,CHN,China,,,,
JE,2070,2,CHN,China,,,,
JE,2071,2,CHN,China,,,,
JE,2072,2,CHN,China,,,,
JE,2073,2,CHN,China,,,,
JE,2074,2,CHN,China,,,,
JE,2075,2,CHN,China,,,,
JE,2076,2,CHN,China,,,,
JE,2077,2,CHN,China,,,,
JE,2078,2,CHN,China,,,,
JE,2079,2,CHN,China,,,,
JE,2080,2,CHN,China,,,,
JE,2081,2,CHN,China,,,,
JE,2082,2,CHN,China,,,,
JE,2083,2,CHN,China,,,,
JE,2084,2,CHN,China,,,,
JE,2085,2,CHN,China,,,,
JE,2086,2,CHN,China,,,,
JE,2087,2,CHN,China,,,,
JE,2088,2,CHN,China,,,,
JE,2089,2,CHN,China,,,,
JE,2090,2,CHN,China,,,,
JE,2091,2,CHN,China,,,,
JE,2092,2,CHN,China,,,,
JE,2093,2,CHN,China,,,,
JE,2094,2,CHN,China,,,,
JE,2095,2,CHN,China,,,,
JE,2096,2,CHN,China,,,,
JE,2097,2,CHN,China,,,,
JE,2098,2,CHN,China,,,,
JE,2099,2,CHN,China,,,,
JE,2100,2,CHN,China,,,,
JE,2000,2,IND,India,,,,
JE,2001,2,IND,India,,,,
JE,2002,2,IND,India,,,,
JE,2003,2,IND,India,,,,
JE,2004,2,IND,India,,,,
JE,2005,2,IND,India,,,,
JE,2006,2,IND,India,,,,
JE,2007,2,IND,India,,,,
JE,2008,2,IND,India,,,,
JE,2009,2,IND,India,,,,
JE,2010,2,IND,India,,,,
JE,2011,2,IND,India,,,,
JE,2012,2,IND,India,,,,
JE,2013,2,IND,India,,,,
JE,2014,2,IND,India,,,,
JE,2015,2,IND,India,,,,
JE,2016,2,IND,India,,,,
JE,2017,2,IND,India,,,,
JE,2018,2,IND,India,,,,
JE,2019,2,IND,India,,,,
JE,2020,2,IND,India,,,,
JE,2021,2,IND,India,,,,
JE,2022,2,IND,India,,,,
JE,2023,2,IND,India,,,,
JE,2024,2,IND,India,,,,
JE,2025,2,IND,India,,,,
JE,2026,2,IND,India,,,,
JE,2027,2,IND,India,,,,
JE,2028,2,IND,India,,,,
JE,2029,2,IND,India,,,,
JE,2030,2,IND,India,,,,
JE,2031,2,IND,India,,,,
JE,2032,2,IND,India,,,,
JE,2033,2,IND,India,,,,
JE,2034,2,IND,India,,,,
JE,2035,2,IND,India,,,,
JE,2036,2,IND,India,,,,
