"country","age_from","age_to","X1950","X1951","X1952","X1953","X1954","X1955","X1956","X1957","X1958","X1959","X1960","X1961","X1962","X1963","X1964","X1965","X1966","X1967","X1968","X1969","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019","X2020","X2021","X2022","X2023","X2024","X2025","X2026","X2027","X2028","X2029","X2030","X2031","X2032","X2033","X2034","X2035","X2036","X2037","X2038","X2039","X2040","X2041","X2042","X2043","X2044","X2045","X2046","X2047","X2048","X2049","X2050","X2051","X2052","X2053","X2054","X2055","X2056","X2057","X2058","X2059","X2060","X2061","X2062","X2063","X2064","X2065","X2066","X2067","X2068","X2069","X2070","X2071","X2072","X2073","X2074","X2075","X2076","X2077","X2078","X2079","X2080","X2081","X2082","X2083","X2084","X2085","X2086","X2087","X2088","X2089","X2090","X2091","X2092","X2093","X2094","X2095","X2096","X2097","X2098","X2099","X2100"
"BTN",19,19,2086.41409380335,2146.11294962604,2211.29435343246,2273.42989724791,2331.30123707604,2387.95423290778,2450.08977672323,2508.57028854955,2568.26914437224,2631.62303218408,2695.58609199411,2740.66481986023,2808.2829116594,2904.53208737354,3015.40139104426,3126.87986671317,3257.24267432599,3343.74509806908,3356.53771003108,3326.07911012154,3304.14891818668,3281.00038225543,3309.63146617039,3416.23656585378,3572.7937693888,3722.04090894554,3883.47148846609,4046.12041198302,4195.36755153976,4334.86793912544,4478.02335870027,4601.0761023348,4739.35814592411,4905.66210143018,5099.98796885304,5311.97982422342,5546.51104352686,5794.4440467905,6028.97526609394,6225.12864951137,6370.72075707896,6351.22725313686,6247.05884144624,6139.84456976466,6095.37501389674,6116.08686183522,6290.31005331778,6518.14038064112,6777.0384798722,7060.91263102909,7361.84359813533,7777.90807289961,8259.15395147031,8742.83651803378,9132.09742487767,9399.52393208341,9626.74508740857,9783.30229094359,9861.27630671201,9872.85057467763,9839.95528677533,9796.0949029056,9746.75197105215,9693.75400720955,9621.87171142304,9512.82992374689,9400.7422760798,9272.81615645974,9136.9708008632,9004.7804772558,8878.07270163212,8742.83651803378,8664.86250226536,8667.29919025812,8715.42377811519,8758.06581798854,8820.81053380219,8835.43066175877,8772.07677394693,8661.20747027621,8561.30326257293,8458.35319487869,8393.17179107228,8391.34427507771,8427.28542297096,8448.60644290764,8474.19166683165,8469.31829084612,8416.32032700353,8329.20873126225,8243.31547951735,8159.24974376703,8068.48311603661,7972.23394032247,7871.1113886228,7764.50628893942,7660.3378772488,7556.77863755637,7455.04691385851,7356.36105015161,7256.45684244832,7163.25352672514,7077.36027498024,7000.6046032082,6931.76816741265,6864.15007561347,6805.06039178897,6752.06242794637,6705.15618408569,6663.12331621052,6622.30879233174,6589.41350442944,6558.34573252171,6527.88713261218,6498.03770470083,6466.9699327931,6442.60305286547,6414.58114094869,6380.46750905001,6341.4805011658,6300.66597728702,6264.11565739558,6223.91030551499,6178.83157764887,6129.48864579542,6078.31819794739,6030.19361009032,5981.45985023506,5932.11691838161,5880.94647053359,5829.16685068737,5781.6514348285,5735.96353496419,5693.93066708903,5653.11614321025,5612.30161933146,5576.36047143821,5544.0743555341,5514.83409962094,5486.81218770417,5458.79027578739,5436.25091185433,5414.92989191766,5394.21804397917,5372.28785204431,5350.35766010944,5333.3008441601,5314.41651221618,5293.7046642777,5270.55612834645,5245.58007642063
"BTN",20,20,2023.6693779897,2081.54071781782,2147.94046562062,2211.90352543065,2270.38403725696,2325.81868909232,2386.1267169132,2443.99805674133,2502.47856856764,2564.00494038491,2629.79551618951,2679.74762004115,2732.13641188555,2805.23705166845,2904.53208737354,3016.01056304245,3136.62661868422,3270.035286288,3357.14688202927,3369.93949399128,3338.26255008536,3317.55070214687,3296.2296822102,3326.07911012154,3432.07503780674,3585.58638135081,3738.48855289669,3901.74664841181,4061.95888393598,4206.94181950538,4339.74131511097,4452.43813477626,4572.44501841984,4713.1637500019,4887.99611348265,5093.28707687294,5318.68071620352,5562.95868747801,5797.48990678145,5993.64329019888,6135.58036577733,6142.89042975562,6049.68711403243,5914.45093043408,5831.60353868014,5848.66035462948,6016.18265413194,6247.05884144624,6519.3587246375,6806.27873578535,7102.94549890425,7517.79162967216,7966.75139233875,8455.91650688593,8907.31295754528,9238.70252456105,9489.68138781565,9694.36317920774,9830.20853480428,9893.56242261612,9894.17159461431,9876.50560666678,9835.08191078981,9780.25643095264,9713.85668314985,9623.69922741761,9515.26661173966,9390.38635211055,9255.75934051039,9119.91398491386,8991.9878652938,8863.45257367555,8734.3081100591,8659.98912627983,8660.59829827802,8705.67702614414,8753.80161400121,8813.5004698239,8826.29308178591,8761.72084997769,8651.46071830516,8555.21154259102,8451.65230289859,8386.47089909218,8384.03421109942,8418.1478429981,8443.73306692211,8468.70911884793,8463.22657086422,8408.40109102705,8320.68032328758,8239.05127553002,8154.3763677815,8062.3913960547,7965.53304834237,7863.19215264632,7761.46042894846,7656.68284525965,7551.29608957265,7448.9551938766,7348.44181417513,7254.02015445556,7160.20766673418,7073.0960709929,6995.12205522449,6925.06727543255,6862.3225596189,6802.62370379621,6747.79822395904,6699.67363610197,6656.42242423043,6621.09044833536,6586.97681643668,6554.69070053257,6523.62292862484,6491.33681272073,6466.36076079491,6440.7755368709,6410.92610895955,6375.59413306449,6334.7796091857,6299.44763329064,6262.288141401,6221.47361752222,6175.17654565973,6124.0060978117,6076.49068195282,6028.97526609394,5979.63233424049,5928.46188639247,5876.07309454806,5827.94850669099,5779.82391883392,5734.13601896962,5690.88480709807,5648.24276722472,5611.69244733327,5575.75129944002,5542.24683953953,5511.78823962999,5481.93881171864,5458.79027578739,5435.64173985614,5413.71154792128,5391.17218398822,5368.02364805697,5350.96683210763,5332.69167216191,5313.1981682198,5290.65880428674,5265.68275236092
"BTN",21,21,1962.75217817063,2019.40517400237,2083.97740581059,2149.158809617,2210.07600943607,2266.72900526781,2325.20951709413,2381.25334092768,2438.51550875761,2498.82353657849,2563.39576838671,2614.56621623474,2671.82838406467,2730.30889589098,2805.84622366664,2906.35960336811,3027.58483100807,3150.63757464261,3285.26458624276,3372.98535398223,3385.77796594424,3351.66433404556,3333.38917409983,3315.11401415411,3344.96344206546,3449.13185375608,3603.86154129653,3758.59122883698,3920.63098035573,4077.18818389075,4215.47022748005,4314.15609118696,4424.41622285948,4546.25062249764,4694.88859005618,4880.68604950436,5099.37879685484,5333.91001615829,5565.39537547078,5762.76710288458,5906.5316944576,5938.81781036171,5874.85475055168,5740.83691094971,5612.91079132965,5578.18798743278,5751.80200691715,5974.14978625677,6247.66801344443,6546.1622925579,6845.26574366956,7244.27340248451,7688.96896116376,8164.73229175075,8650.85154630697,9062.65181708392,9333.73335627881,9562.78202759854,9749.18865904491,9874.06891867401,9927.6760545148,9933.15860249852,9917.92930254375,9872.85057467763,9806.45082687484,9722.99426312271,9625.52674341219,9504.30151577222,9372.11119216483,9238.09335256286,9106.51220095366,8976.14939334084,8853.70582170449,8728.2163900772,8652.67906230154,8650.24237430878,8700.80365015861,8746.49155002292,8803.75371785285,8815.93715781667,8751.97409800664,8644.75982632506,8547.90147861273,8444.3422389203,8377.94249111751,8374.89663112656,8412.66529501438,8437.64134694021,8461.39905486965,8454.69816288955,8399.87268305238,8315.19777530386,8233.5687275463,8148.28464779959,8055.6905040746,7957.0046403677,7858.92794865898,7757.19622496113,7650.59112527774,7544.59519759255,7441.03595790012,7345.39595418417,7250.36512246642,7155.33429074866,7067.004351011,6987.8119912462,6922.63058743979,6859.88587162614,6798.35949980887,6742.31567597532,6692.97274412187,6654.59490823585,6618.04458834441,6583.32178444753,6549.81732454704,6516.92203664474,6490.11846872435,6463.92407280215,6437.12050488175,6406.05273297402,6368.89324108439,6333.56126518932,6297.01094529788,6259.24228141005,6217.20941353489,6169.69399767601,6122.78775381532,6074.66316595825,6026.53857810118,5975.97730225135,5923.58851040694,5874.85475055168,5826.73016269461,5777.99640283935,5731.09015897866,5686.01143111255,5647.63359522653,5611.08327533508,5573.92378344545,5539.20097954857,5506.91486364446,5481.93881171864,5458.1811037892,5433.81422386157,5410.05651593213,5386.29880800269,5368.63282005516,5349.74848811125,5330.86415616733,5309.54313623066,5286.39460029941
"BTN",22,22,1902.44415034974,1959.09714618148,2022.45103399332,2086.41409380335,2147.94046562062,2207.63932144331,2266.11983326962,2320.3361411086,2375.77079294396,2435.46964876666,2499.43270857668,2548.77564043014,2607.25615225645,2670.61004006829,2731.52723988736,2808.89208365759,2919.15221533012,3043.42330296103,3167.69439059195,3303.53974618849,3391.26051392796,3399.17974990444,3368.7211499949,3352.88267804194,3335.8258620926,3365.67529000394,3469.23452969637,3625.7917332314,3779.30307677547,3938.29696830326,4089.37162385457,4189.27583155785,4285.52500727199,4398.22182693728,4527.97546255191,4686.9693540797,4885.55942548989,5112.78058081504,5335.73753215286,5530.6725715739,5678.09219513607,5743.27359894248,5703.06824706189,5599.50900736946,5461.83613577835,5364.36861606783,5484.9846717096,5710.37831104018,5973.54061425858,6272.64406537025,6583.32178444753,6971.36434729505,7400.22143402134,7868.67470063004,8360.88567516817,8836.64900575515,9162.55602478721,9412.31654404542,9623.69922741761,9800.35910689293,9918.53847454194,9969.70892238996,9977.62815836644,9958.74382642253,9903.30917458717,9821.68012682961,9723.6034351209,9613.34330344837,9485.41718382831,9353.83603221911,9223.47322460628,9089.45538500432,8965.79346937159,8847.00492972439,8720.90632609891,8641.71396633411,8644.75982632506,8692.27524218394,8736.13562605368,8792.78862188542,8805.58123384742,8744.05486203016,8636.84059034858,8539.98224263625,8435.81383094563,8368.80491114465,8368.80491114465,8405.96440303429,8429.72211096372,8452.87064689497,8445.56058291669,8393.78096307047,8309.10605532196,8226.8678355662,8140.36541182312,8046.55292410174,7952.74043638036,7854.05457267346,7751.10450497922,7643.89023329765,7536.67596161607,7437.38092591098,7341.13175019684,7244.8825744827,7148.63339876856,7059.08511503452,6985.37530325344,6919.58472744883,6855.01249564061,6792.26777982697,6735.00561199703,6690.53605612911,6651.5490482449,6613.78038435707,6577.83923646382,6543.11643256694,6515.09452065017,6487.68178073159,6460.269040813,6432.24712889623,6399.35184099393,6367.06572508981,6331.12457719656,6293.35591330873,6254.97807742272,6211.72686555117,6167.25730968325,6120.35106582256,6072.22647796549,6022.88354611204,5970.49475426763,5921.76099441237,5873.02723455711,5824.29347470185,5774.9505428484,5725.60761099495,5684.79308711616,5646.41525123015,5608.64658734232,5570.2687514563,5533.71843156486,5506.30569164627,5480.72046772226,5455.74441579644,5430.76836387062,5405.7923119448,5386.29880800269,5367.41447605878,5347.92097211667,5327.81829617638,5305.27893224332
"BTN",23,23,1843.35446652524,1899.39829035879,1962.14300617244,2024.88772198608,2085.80492180516,2146.72212162424,2206.42097744693,2261.85562928229,2315.46276512308,2373.94327694939,2436.68799276304,2484.20340862192,2541.46557645185,2606.03780826007,2672.43755606286,2734.57309987832,2821.6846956196,2936.20903127946,3061.69846290676,3187.18789453405,3323.64242212878,3404.05312588996,3415.62739385559,3388.214653937,3374.20369797862,3357.75605402746,3385.16879394605,3491.77389362943,3647.72192516627,3798.79658071757,3952.91709625984,4063.17722793236,4160.64474764288,4259.33061134979,4379.33749499337,4518.83788257905,4690.62438606885,4897.7428654537,5113.99892481142,5302.23307225237,5449.65269581453,5536.15511955762,5542.85601153772,5459.39944778558,5352.18517610401,5234.61498045319,5273.6019883374,5444.17014783082,5709.76913904199,5996.68915018983,6307.36686926712,6692.36357212368,7110.86473488073,7564.08870153466,8046.55292410174,8548.51065061092,8937.77155745482,9246.62176053753,9478.71629184821,9680.35222324935,9853.35707073553,9959.96217041891,10016.6151662507,10020.879370238,9992.24828632302,9922.80267852928,9821.68012682961,9710.81082315889,9593.24062750808,9465.31450788802,9338.60673226434,9205.80723665875,9077.88111703869,8958.4834053933,8838.47652174972,8709.33205813328,8635.6222463522,8635.6222463522,8681.31014621651,8724.56135808805,8781.82352591798,8797.05282587275,8735.52645405549,8628.31218237391,8530.84466266339,8426.06707897458,8361.49484716636,8360.88567516817,8397.43599505962,8421.19370298905,8443.12389492392,8439.46886293478,8387.08007109037,8301.79599134367,8218.33942759153,8131.22783185025,8041.67954811621,7946.64871639845,7847.35368069336,7743.18526900274,7634.75265332478,7532.41175762874,7432.50754992545,7335.04003021493,7238.1816825026,7140.71416279208,7056.03925504356,6981.72027126429,6914.10217946512,6848.31160366051,6784.34854385048,6731.95975200608,6686.88102413996,6646.67567225937,6608.29783637336,6571.13834448372,6541.28891657237,6512.65783265741,6484.02674874244,6454.78649282928,6424.93706491794,6396.91515300116,6364.01986509886,6327.46954520742,6289.0917093214,6248.88635744081,6209.29017755841,6164.82062169048,6117.3052058316,6067.96227397815,6016.79182613013,5968.66723827306,5919.9334784178,5870.59054656435,5820.6384427127,5769.46799486468,5724.38926699856,5683.57474311978,5644.58773523557,5604.99155535318,5565.39537547078,5533.10925956667,5505.08734764989,5478.89295172769,5452.08938380729,5425.89498788509,5405.18313994661,5385.6896360045,5365.58696006421,5344.26594012753,5322.94492019085
"BTN",24,24,1785.48312669712,1839.69943453609,1902.44415034974,1965.18886616339,2024.88772198608,2084.58657780878,2145.50377762785,2202.15677345959,2257.59142529495,2314.24442112669,2375.16162094577,2421.45869280827,2477.50251664182,2540.24723245547,2607.86532425464,2676.092588052,2747.36571184032,2838.74151156894,2955.70253522156,3082.41031084524,3209.11808646892,3335.21669009441,3420.50076984111,3435.73006979588,3410.14484587187,3397.35223390986,3376.03121397319,3408.3173298773,3515.53160155887,3669.04294510294,3815.85339666692,3926.72270033763,4033.93697201921,4133.84117972249,4240.44627940587,4370.19991502051,4521.27457057181,4701.58948203628,4897.7428654537,5081.71280890731,5224.25905648395,5306.4972762397,5357.05855208954,5333.91001615829,5243.75256042606,5156.03179268659,5144.45752472096,5233.39663645681,5442.34263183624,5730.48098698047,6029.58443809213,6401.78852898669,6815.41631575821,7258.89353044109,7726.73762505159,8216.51191159696,8642.3231383323,9022.44646520333,9319.11322832223,9540.85183566367,9738.83273507567,9890.51656262517,10006.8684142796,10062.9122381132,10056.8205181312,10014.1784782579,9920.9751625347,9807.05999887303,9689.48980322222,9572.52877956959,9449.47603593506,9319.11322832223,9193.01462469675,9069.35270906402,8948.73665342225,8826.9022537841,8702.02199415499,8625.26632238296,8624.04797838658,8669.73587825089,8713.59626212062,8772.68594594512,8787.3060739017,8725.77970208443,8617.95625840467,8519.87956669596,8418.1478429981,8353.57561118988,8352.3572671935,8388.29841508675,8410.83777901981,8435.81383094563,8431.5496269583,8379.16083511389,8292.6584113708,8208.59267562048,8125.13611186835,8034.97865613611,7939.33865242016,7838.82527271869,7733.43851703169,7629.87927733926,7526.32003764683,7426.41582994354,7328.33913823483,7229.65327452793,7137.05913080293,7051.77505105623,6976.23772328057,6907.40128748502,6840.39236768403,6781.30268385953,6727.69554801874,6682.00764815444,6641.19312427566,6600.98777239507,6568.70165649096,6537.63388458323,6507.78445667188,6477.93502876053,6447.476428851,6422.50037692517,6393.86929301021,6360.36483310972,6321.9869972237,6282.99998933949,6246.44966944804,6206.24431756745,6161.77476169953,6113.04100184427,6062.47972599444,6014.35513813737,5966.2305502803,5916.88761842684,5866.9355145752,5815.15589472899,5767.64047887011,5722.56175100399,5680.52888312883,5640.32353124824,5599.50900736946,5564.17703147439,5531.89091557028,5502.04148765894,5474.62874774035,5447.21600782177,5425.2858158869,5403.96479595022,5383.25294801174,5361.93192807506,5339.392564142
"BTN",25,25,1728.83013086537,1781.21892270978,1842.74529452705,1905.49001034069,1965.79803816158,2024.88772198608,2082.75906181421,2140.63040164233,2197.89256947226,2255.76390930038,2315.46276512308,2359.932320991,2414.14862882998,2476.28417264544,2542.68392044823,2611.52035624378,2686.44851202125,2763.20418379328,2858.84418750923,2977.63272715643,3105.55884677649,3219.47401043816,3350.44599004918,3439.38510178503,3457.05108973256,3433.29338180312,3412.58153386463,3397.35223390986,3432.07503780674,3538.68013749012,3687.92727704686,3789.04982874652,3897.48244442448,4007.13340409881,4114.34767578039,4230.69952743482,4371.41825901689,4530.41215054468,4700.98031003809,4866.06592154778,5005.56630913347,5066.48350895254,5128.00988076981,5170.65192064316,5152.37676069744,5077.44860491998,5066.48350895254,5104.86134483856,5230.35077646586,5461.83613577835,5760.93958689001,6110.60431385151,6509.61197266645,6945.77912337104,7404.48563800868,7880.85814059385,8299.96847534909,8721.5154980971,9095.54710498622,9387.3404921196,9604.8148954737,9769.2913349852,9932.54943050033,10053.1654861421,10101.2900739992,10081.1873980589,10011.1326182669,9905.13669058174,9783.91146294178,9667.55961128735,9555.47196362025,9428.76418799657,9305.71144436204,9183.87704472389,9059.60595709297,8935.94404146025,8817.76467381124,8691.05689818756,8613.08288241914,8611.86453842276,8657.55243828707,8703.24033815138,8761.72084997769,8776.34097793427,8714.814606117,8606.38199043905,8511.35115872129,8408.40109102705,8343.82885921883,8342.00134322426,8377.33331911932,8402.91854304333,8427.28542297096,8422.41204698544,8369.41408314284,8282.30248740156,8201.89178364038,8117.82604789006,8027.05942015963,7930.2010724473,7829.07852074764,7727.95596904797,7623.78755735735,7519.61914566673,7418.49659396707,7318.59238626378,7225.38907054059,7132.18575481741,7045.68333107432,6968.92765930229,6898.87287951035,6836.1281636967,6776.429307874,6722.21300003503,6675.30675617434,6633.27388829918,6597.94191240411,6564.43745250362,6532.7605085977,6501.69273668997,6470.01579278405,6443.82139686185,6418.23617293784,6389.60508902287,6354.882285126,6315.89527724179,6279.34495735035,6242.7946374589,6202.58928557831,6156.901385714,6106.94928186236,6059.43386600348,6011.9184501446,5963.18469028934,5912.62341443951,5860.84379459329,5813.32837873441,5765.81296287554,5720.12506301123,5676.26467914149,5634.23181126633,5598.29066337308,5562.34951547982,5528.84505557933,5498.38645566979,5469.75537175483,5446.60683582358,5423.45829989233,5401.52810795746,5378.9887440244,5356.44938009135
"BTN",26,26,1673.39547903002,1723.95675487985,1783.65561070254,1845.18198251981,1906.09918233889,1965.79803816158,2021.84186199513,2077.88568582868,2135.7570256568,2196.67422547588,2257.59142529495,2299.62429317012,2351.40391301633,2412.32111283541,2477.50251664182,2546.33895243737,2620.65793621665,2701.06863997783,2782.0885157372,2880.7743794441,3001.39043508587,3114.08725475116,3232.87579439836,3368.7211499949,3460.7061217217,3480.808797662,3445.47682176693,3430.24752181216,3419.28242584473,3454.6144017398,3558.78281343041,3661.12370912646,3759.80957283337,3870.06970450589,3987.03072815852,4103.99175181114,4230.09035543663,4379.33749499337,4529.19380654829,4669.30336613217,4792.3561097667,4835.60732163825,4875.20350152065,4942.82159331982,5010.43968511899,5020.18643709005,4987.90032118594,5025.66898507376,5100.59714085123,5248.01676441339,5489.24887569693,5826.12099069642,6203.80762957469,6623.52713632812,7074.31441498929,7542.76768159798,7953.34960837855,8368.19573914646,8789.13358989627,9165.60188477816,9457.39527191154,9627.96343140495,9804.01413888208,9974.58229837549,10091.5433220281,10128.7028139178,10076.3140220733,9993.4666303194,9880.76981065411,9760.76292701053,9649.28445134163,9532.93259968719,9413.5348880418,9294.7463483946,9172.30277675826,9045.59500113458,8926.1972894892,8805.58123384742,8677.04594222917,8599.68109845895,8599.07192646076,8646.58734231964,8691.66607018575,8750.75575401026,8764.76670996864,8702.63116615319,8596.63523846799,8500.99523475204,8398.04516705781,8332.86376325139,8330.42707525863,8368.19573914646,8393.78096307047,8417.53867099991,8412.05612301619,8357.83981517722,8274.38325142508,8193.36337566571,8109.29763991539,8017.31266818858,7919.84514847806,7822.37762876754,7720.64590506968,7615.86832138087,7511.09073769206,7408.74984199601,7313.71901027825,7219.29735055869,7125.48486283731,7037.76409509784,6959.18090733123,6893.99950352482,6831.25478771117,6770.3375878921,6715.51210805493,6667.38752019786,6629.61885631003,6593.67770841678,6558.9549045199,6526.0596166176,6493.77350071349,6466.36076079491,6439.55719287451,6413.36279695231,6383.51336904097,6348.1813931459,6311.63107325446,6275.6899253612,6238.53043347156,6197.10673759459,6150.2004937339,6103.29424987322,6056.38800601253,6008.26341815546,5958.31131430382,5906.5316944576,5858.40710660053,5810.28251874346,5762.15793088639,5715.2516870257,5670.17295915959,5633.01346726995,5595.85397538031,5559.30365548887,5524.580851592,5492.90390768608,5468.53702775845,5444.77931982901,5421.02161189957,5397.26390397013,5373.50619604069
"BTN",27,27,1619.17917119104,1667.9129310463,1725.17509887623,1785.48312669712,1845.791154518,1906.09918233889,1962.14300617244,2016.35931401141,2072.40313784496,2134.53868166042,2198.50174147045,2240.53460934561,2290.48671319725,2348.35805302538,2412.9302848336,2481.15754863096,2553.03984441747,2632.84137618046,2717.51628392898,2802.80036367568,2904.53208737354,3008.09132706597,3126.27069471498,3249.32343834951,3388.82382593519,3483.85465765295,3489.33720563667,3460.09694972351,3449.13185375608,3439.99427378322,3475.32624967828,3531.37007351183,3631.88345321331,3732.39683291478,3849.9670285656,3975.45646019289,4102.16423581657,4236.18207541854,4376.29163500241,4497.51686264237,4597.42107034566,4607.7769943149,4633.36221823891,4677.22260210865,4782.00018579746,4898.35203745189,4930.63815335601,4947.08579730716,5020.18643709005,5116.43561280419,5272.99281633921,5535.54594755943,5902.87666246846,6303.71183727798,6736.83312799161,7195.53964262925,7603.07570941887,8011.22094820667,8426.06707897458,8853.70582170449,9236.26583656829,9472.6245718663,9655.98534332172,9838.73694277895,10008.6959302742,10118.3468899485,10122.0019219377,10057.4296901294,9967.2722343972,9855.79375872829,9741.26942306843,9624.91757141399,9516.48495573604,9401.35144807799,9281.9537364326,9157.07347680349,9034.02073316896,8912.795505529,8790.96110589084,8663.03498627079,8586.27931449875,8586.27931449875,8634.40390235582,8679.48263022194,8737.96314204825,8751.97409800664,8691.05689818756,8585.06097050237,8489.42096678642,8386.47089909218,8320.68032328758,8320.68032328758,8358.44898717541,8382.81586710304,8406.57357503248,8399.87268305238,8349.31140720255,8265.24567145222,8183.61662369466,8098.33254394795,8005.73840022296,7911.92591250158,7814.45839279106,7712.11749709501,7606.12156940982,7500.73481372282,7402.65812201411,7307.62729029635,7211.9872865804,7116.34728286445,7028.01734312679,6954.30753134571,6888.5169555411,6824.55389573108,6763.02752391381,6706.37452808207,6663.12331621052,6624.74548032451,6587.58598843487,6551.64484054161,6517.53120864293,6488.90012472797,6461.48738480938,6434.68381688899,6407.27107697041,6376.20330506268,6343.30801716038,6307.36686926712,6270.81654937568,6233.04788548785,6190.40584561449,6146.54546174476,6099.63921788407,6052.12380202519,6003.39004216993,5951.61042232372,5903.48583446665,5855.36124660958,5806.62748675432,5757.28455490087,5708.5507950456,5668.34544316501,5629.967607279,5592.19894339117,5554.43027950334,5518.48913161009,5491.0763916915,5466.10033976568,5441.12428783986,5416.14823591404,5391.17218398822
"BTN",28,28,1566.79037934663,1613.08745120913,1668.52210304449,1726.39344287261,1784.87395469892,1845.18198251981,1901.83497835155,1955.44211419234,2010.26759402951,2069.9664498522,2135.7570256568,2180.22658152473,2230.78785737456,2286.22250920992,2348.35805302538,2415.97614482455,2485.4217526183,2562.78659638852,2648.07067613523,2737.00978787108,2825.94889960693,2908.79629136087,3017.83807903702,3140.28165067336,3268.20777029342,3410.75401787006,3488.72803363848,3500.3023016041,3475.93542167647,3467.4070137018,3458.87860572713,3447.30433776151,3502.12981759867,3603.86154129653,3711.6849849763,3837.17441660359,3972.41060020194,4106.42843980391,4231.9178714312,4344.61469109649,4427.46208285044,4407.35940691014,4392.13010695537,4425.02539485767,4502.99941062609,4667.4758501376,4809.41292571604,4888.60528548084,4940.38490532706,5034.80656504662,5139.58414873544,5308.93396423247,5593.41728738755,5986.33322622059,6402.39770098488,6842.8290556768,7246.10091847908,7649.98195327955,8059.34553606374,8480.89255881175,8918.88722551091,9245.40341654115,9492.7272478066,9683.39808324031,9865.54051069935,10031.2352942072,10110.427653972,10101.2900739992,10029.4077782127,9940.46866647681,9835.08191078981,9715.68419914442,9607.25158346646,9502.47399977765,9387.3404921196,9265.50609248145,9144.28086484149,9019.40060521238,8896.34786157785,8775.73180593608,8648.41485831421,8572.26835854036,8572.87753053855,8621.00211839562,8666.08084626174,8723.95218608986,8739.18148604463,8678.87345822375,8572.26835854036,8476.01918282622,8373.06911513198,8309.71522732015,8309.71522732015,8346.87471920978,8370.63242713922,8393.78096307047,8390.12593108133,8338.9554832333,8254.88974748298,8172.04235572903,8086.14910398414,7997.20999224829,7903.39750452691,7804.71164082001,7701.76157312577,7595.15647344239,7494.03392174272,7395.34805803582,7299.09888232168,7202.24053460935,7105.99135889521,7021.92562314488,6947.60663936561,6881.20689156282,6816.6346597546,6753.28077194276,6701.50115209654,6657.03159622862,6618.04458834441,6579.66675245839,6543.11643256694,6512.65783265741,6483.41757674425,6455.39566482748,6427.3737529107,6399.35184099393,6371.32992907715,6338.43464117485,6302.49349328159,6264.72482939377,6225.73782150956,6186.14164162716,6142.28125775743,6095.37501389674,6046.64125404148,5996.07997819164,5948.56456233276,5900.43997447569,5851.09704262224,5801.1449387706,5750.58366292077,5706.11410705284,5665.29958317406,5626.31257528985,5587.32556740564,5548.33855952143,5516.66161561552,5488.63970369874,5462.44530777654,5436.25091185433,5410.05651593213
"BTN",29,29,1516.2291034968,1560.08948736653,1612.47827921094,1668.52210304449,1725.78427087442,1784.26478270073,1839.69943453609,1893.91574237507,1948.74122221224,2007.22173403855,2070.57562185039,2116.2635217147,2169.26148555729,2225.30530939084,2285.00416521354,2350.18556901995,2417.80366081912,2493.34098859478,2575.57920835053,2665.12749208457,2757.72163580957,2827.7764156015,2916.71552733736,3030.02151900084,3157.3384666227,3288.31044623372,3412.58153386463,3496.64726961496,3512.48574156792,3490.55554963305,3482.63631365657,3429.02917781578,3416.84573785197,3474.1079056819,3582.54052135985,3698.89237301429,3832.91021261626,3975.45646019289,4100.94589182019,4200.24092752528,4275.77825530094,4248.36551538235,4187.44831556328,4171.00067161213,4239.83710740768,4372.02743101508,4581.5825983927,4767.38005784088,4880.68604950436,4953.17751728906,5056.73675698149,5177.35281262326,5355.84020809315,5657.38034719758,6068.57144597634,6494.38267271168,6888.5169555411,7283.86958236691,7686.532273171,8103.81509193167,8536.32721064711,8924.97894549281,9259.41437249954,9512.2207517487,9703.5007591806,9881.3789826523,10021.4885422362,10087.2791180408,10071.4406460878,10001.3858662959,9917.92930254375,9807.05999887303,9695.58152320412,9592.02228351169,9487.24469982288,9369.67450417207,9251.49513652306,9127.83322089034,9001.73461726485,8879.9002176267,8759.28416198493,8633.18555835944,8557.64823058379,8558.86657458017,8606.38199043905,8650.85154630697,8710.55040212967,8725.17053008624,8664.86250226536,8558.25740258198,8462.00822686784,8360.88567516817,8297.53178735633,8297.53178735633,8334.08210724778,8357.23064317903,8382.81586710304,8379.16083511389,8327.38121526768,8242.09713552097,8158.64057176884,8076.40235201308,7987.46324027723,7893.04158055767,7793.74654485257,7689.57813316195,7587.23723746591,7485.50551376805,7386.21047806296,7288.74295835243,7191.27543864191,7099.29046691511,7014.61555916659,6939.68740338913,6872.06931158995,6806.27873578535,6747.79822395904,6695.40943211463,6650.33070424852,6609.51618036974,6570.52917248553,6537.02471258504,6506.5661126755,6477.32585676234,6448.08560084919,6419.45451693422,6393.86929301021,6365.84738109343,6332.95209319113,6295.7926013015,6256.80559341729,6220.86444552403,6181.26826564163,6137.4078817719,6089.28329391483,6039.33119006319,5992.4249462025,5944.90953034362,5895.56659849017,5845.61449463852,5793.83487479231,5747.53780292981,5702.4590750637,5661.03537918672,5620.83002730613,5580.62467542554,5545.90187152867,5513.61575562456,5484.3754997114,5457.57193179101,5430.15919187243
