"country","age_from","age_to","X1950","X1951","X1952","X1953","X1954","X1955","X1956","X1957","X1958","X1959","X1960","X1961","X1962","X1963","X1964","X1965","X1966","X1967","X1968","X1969","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019","X2020","X2021","X2022","X2023","X2024","X2025","X2026","X2027","X2028","X2029","X2030","X2031","X2032","X2033","X2034","X2035","X2036","X2037","X2038","X2039","X2040","X2041","X2042","X2043","X2044","X2045","X2046","X2047","X2048","X2049","X2050","X2051","X2052","X2053","X2054","X2055","X2056","X2057","X2058","X2059","X2060","X2061","X2062","X2063","X2064","X2065","X2066","X2067","X2068","X2069","X2070","X2071","X2072","X2073","X2074","X2075","X2076","X2077","X2078","X2079","X2080","X2081","X2082","X2083","X2084","X2085","X2086","X2087","X2088","X2089","X2090","X2091","X2092","X2093","X2094","X2095","X2096","X2097","X2098","X2099","X2100"
"BGD",0,0,1390121,1371275,1369429,1389410,1433873,1503239,1589846,1690991,1798719,1903288,1995094,2057193,2104911,2146472,2194207,2256658,2336678,2432420,2527805,2601756,2641144,2649128,2625585,2594995,2589142,2628954,2703441,2822025,2963004,3096132,3199205,3248380,3271123,3276403,3278980,3290388,3306300,3331140,3359376,3383126,3396700,3395959,3386659,3374205,3366053,3367236,3376213,3393383,3414105,3431773,3441132,3443446,3438921,3424304,3396137,3353107,3300613,3234246,3164255,3104395,3064201,3045576,3046537,3059002,3070903,3073127,3061249,3040397,3012672,2981896,1752224.31472941,589522.364396145,373512.957762058,369208.707814209,364987.707459274,360907.700582854,357252.098318528,353800.800653922,350424.33699352,346931.60873835,343186.153880737,313114.032369421,283447.724668933,255677,252459.7,249366.2,246584.2,243923.8,241387.8,238969,236654,234632.3,232721.7,230854.8,228940.8,226914.3,224933.3,222838.1,220665.9,218484.6,216350,214452,212596.1,210773.7,208962.7,207141.1,205467,203799.3,202127.1,200434.2,198705.8,197101.2,195477.9,193849.9,192237.5,190651.3,189293.7,187980,186671.1,185325.6,183920.4,182617.3,181265.6,179888.4,178513,177151.6,175984.2,174845.6,173716.3,172570.7,171387.9,170350.9,169296.2,168212,167089.4,165924.4,164897.1,163837.4,162751.3,161653.3,160556.2,159632.1,158711.2,157786.2,156848.1,155887.6,155045.8,154175.5,153274.8,152344.8,151390
"BGD",1,1,1309813,1349181,1309932,1332039,1370532,1425709,1471906,1568474,1652359,1738418,1821385,1939044,1949762,2011236,2076895,2149995,2223278,2320296,2405608,2472301,2511447,2564771,2520080,2506121,2509689,2546344,2589748,2690667,2797250,2904142,2997518,3131112,3108394,3150277,3187820,3224785,3255940,3283500,3309894,3331126,3345375,3365666,3347967,3343899,3341931,3345145,3348331,3362046,3375006,3386837,3394611,3420955,3402348,3397925,3382295,3353138,3340522,3267632,3213381,3163165,3123719,3066024,3077118,3066485,3058072,3047704,3057735,3016397,2998571,2979110,2958137,1745211.31472941,577777.364396145,367014.957762058,367056.707814209,366133.707459274,360696.700582854,362118.098318528,356637.800653922,349794.33699352,342624.60873835,340320.153880737,305932.032369421,276180.724668933,249337,247278.7,247622.2,243531.2,240339.8,237046.8,233781,234568,229823.3,226765.7,223352.8,219919.8,224311.3,216755.3,215364.1,214461.9,213651.6,215429,212624,210634.1,208333.7,205864.7,206156.1,202941,200786.3,198534.1,196199.2,197629.8,193732.2,192058.9,190488.9,188861.5,190082.3,187481.7,185492,183220.1,180931.6,182937.4,178953.3,177690.6,176606.4,175441,176782.6,174609.2,173087.6,171330.3,169452.7,170913.9,168143.9,166736.2,165267,163754.4,165574.4,162842.1,161648.4,160499.3,159348.3,160451.2,158620.1,157308.2,155887.2,154392.1,155585.6,153078.8,151864.5,150752.8,149777.8
"BGD",2,2,1238934,1276562,1309669,1279660,1313032,1356608,1396117,1441194,1527725,1598325,1672974,1781924,1887349,1886795,1964611,2044806,2119689,2191041,2288582,2350691,2391004,2448770,2486380,2422574,2434962,2470161,2508067,2555255,2656642,2742221,2826693,2952045,3069058,3031828,3094941,3151238,3192085,3223498,3254145,3276118,3293257,3318881,3335048,3312873,3316793,3322576,3326982,3329971,3341521,3349248,3356027,3381683,3401131,3374660,3368863,3351002,3344838,3326388,3253422,3212400,3175125,3119515,3068245,3081399,3057801,3037623,3040253,3042986,2993464,2981241,2966799,2953436,1739082.31472941,573400.364396145,365140.957762058,367020.707814209,364793.707459274,359940.700582854,361596.098318528,353816.800653922,344967.33699352,340775.60873835,337228.153880737,301050.032369421,271880.724668933,245516,246082.7,245543.2,240473.2,236723.8,232904.8,232739,232150,225625.3,221461.7,216994.8,218943.8,221401.3,212319.3,211576.1,211239.9,213156.6,214164,210899,208477.1,205702.7,205401.7,204936.1,200767,198140.3,195348.1,195822.2,196351.8,191518.2,189763.9,187996.9,188790.5,189235.3,185662.7,182901,179938.1,180720.6,181694.4,176794.3,175609.6,174445.4,175466,176174.6,173326.2,171262.6,168917.3,169516.7,170185.9,166516.9,164721.2,162836,163897.4,164934.4,161463.1,160092.4,158760.3,159543.3,160027.2,157615.1,155852.2,153957.2,154528.1,155019.6,151589.8,150213.5,149059.8
"BGD",3,3,1176691,1212471,1244653,1270498,1260916,1295249,1329902,1367114,1411800,1480778,1547645,1645887,1746417,1838576,1857586,1941705,2018402,2090478,2157088,2236497,2279084,2340332,2384141,2409629,2364077,2399287,2434510,2474355,2523937,2607130,2683561,2797470,2912208,3010741,3001140,3071199,3121539,3161351,3192099,3218323,3240164,3270945,3292796,3305101,3290272,3299104,3305682,3309361,3311963,3317869,3324225,3348392,3369110,3380445,3355648,3346760,3346045,3334988,3311483,3252577,3218666,3167403,3115719,3070952,3068128,3040702,3035274,3033437,3028773,2987762,2976996,2963698,2949622,1733316.31472941,571812.364396145,364247.957762058,365101.707814209,362902.707459274,358730.700582854,357449.098318528,348928.800653922,343857.33699352,338699.60873835,333866.153880737,298305.032369421,269102.724668933,244751,244548.7,243122.2,237532.2,233488.8,232593.8,231362,229379,222074.3,217212.7,217107.8,217658.8,218088.3,210336.3,209548.1,211075.9,212317.6,212592,209060,206297.1,205622.7,204702.7,203450.1,198906,195817.3,195459.1,195241.2,194791.8,190068.2,187974.9,188282.9,188439.5,187984.3,183796.7,180533,180251.1,180247.6,180194.4,175633.3,174149.6,174754.4,175250,175251.6,171986.2,169439.6,169353.3,169325.7,169118.9,165235.9,163005.2,163319,163748.4,163939.4,160458.1,158803.4,159171.3,159417.3,159294.2,156539.1,154371.2,154394.2,154400.1,154169.6,150619.8,149175.5
"BGD",4,4,1122294,1156139,1187277,1213070,1231454,1240940,1272267,1303753,1339361,1384018,1443182,1529290,1622417,1713613,1791143,1841309,1919763,1993048,2059633,2119528,2174956,2238651,2287774,2321057,2336960,2332602,2367552,2403284,2443718,2495060,2564954,2665148,2773545,2875917,2953815,2986120,3045429,3093762,3131639,3161253,3185917,3221628,3249034,3267372,3275988,3274310,3283859,3289326,3292091,3294199,3298047,3320169,3341114,3355691,3357650,3340474,3344243,3339540,3324364,3296805,3254593,3209450,3160096,3112416,3074171,3054757,3041035,3033556,3027155,3014973,2988635,2974858,2961487,2946173,1727396.31472941,570324.364396145,362167.957762058,362626.707814209,360551.707459274,357230.700582854,352856.098318528,348285.800653922,342517.33699352,336351.60873835,330156.153880737,296273.032369421,268635.724668933,243646,242669.7,240353.2,235052.2,233611.8,231944.8,229629,226230,219419.3,217929.7,216909.8,215969.8,214346.3,209118.3,209601.1,210564.9,211166.6,210707,207291,206453.1,205304.7,203734.7,201628.1,197259,196210.3,195365.1,194378.2,192851.8,188802.2,188473.9,188287.9,187681.5,186299.3,182141.7,181137,180302.1,179517.6,178372.4,174674.3,174626.6,174820.4,174718,173942.6,170635.2,170084.6,169531.3,168793.7,167648.9,164052.9,163680.2,163509,163242.4,162561.4,159504.1,159342.4,159260.3,158980.3,158259.2,155421.1,154974.2,154564.2,153986.1,153008.6,150033.8
"BGD",5,5,1074953,1106796,1136791,1162394,1181610,1192993,1222219,1249812,1278793,1313138,1357369,1430488,1514270,1601455,1682083,1744230,1824118,1898828,1966143,2025345,2077889,2142919,2196395,2236673,2261900,2268990,2305669,2340111,2375044,2415444,2467703,2552841,2651754,2752998,2840989,2897454,2964877,3021529,3066985,3102470,3130332,3170701,3203484,3227774,3242773,3247770,3260946,3269148,3273318,3275062,3276336,3296101,3316471,3333000,3340178,3332208,3339531,3340179,3332257,3313966,3283154,3245418,3200654,3153291,3109632,3077606,3055771,3041999,3032372,3021287,3001626,2986901,2973613,2959642,2942569,1720981.31472941,568371.364396145,359525.957762058,359685.707814209,357908.707459274,355510.700582854,352418.098318528,347411.800653922,340902.33699352,333651.60873835,326054.153880737,295950.032369421,267823.724668933,242191,240438.7,237206.2,235329.2,233394.8,230936.8,227514,222668,220307.3,218332.7,216304.8,213847.8,210215.3,209255.3,209303.1,209739.9,209701.6,208448,207526,206368.1,204715.7,202428.7,199372.1,197733,196397.3,194986.1,193131.2,190429.8,189366.2,188689.9,187882.9,186486.5,184214.3,182820.7,181478,180093.1,178462.6,176103.4,175198.3,174859.6,174569.4,173796,172172.6,171332.2,170470.6,169366.3,167856.7,165744.9,164775.9,164059.2,163339,162352.4,160809.4,160075.1,159555.4,159035.3,158240.3,156912.2,156064.1,155310.2,154447.2,153259.1,151517.6
"BGD",6,6,1033875,1063789,1092446,1117741,1137632,1150716,1179184,1203996,1228493,1255295,1287991,1347406,1420894,1501588,1581705,1651084,1732221,1807893,1876422,1935950,1987153,2052968,2109120,2155516,2189352,2207330,2247862,2282903,2315575,2349103,2388640,2457505,2545518,2641589,2733780,2806652,2881451,2945452,2998608,3040741,3073230,3118126,3155868,3185980,3207329,3219063,3236590,3248112,3254783,3257551,3257935,3275138,3294513,3311947,3322807,3322021,3332140,3337044,3335337,3325201,3304599,3275672,3236669,3192368,3147011,3107063,3077393,3057418,3043497,3031603,3015877,2999805,2986064,2972736,2957642,2938468,1719506.31472941,565850.364396145,356415.957762058,356450.707814209,355043.707459274,355078.700582854,351745.098318528,346258.800653922,338932.33699352,330554.60873835,325787.153880737,295279.032369421,266657.724668933,240380,237824.7,237418.2,235261.2,232814.8,229543.8,224982,223361,220881.3,218325.7,215262.8,211333.8,210365.3,209039.3,208689.1,208597.9,207859.6,208663,207519,206011.1,203786.7,200683.7,199780.1,197999,196296.3,194221.1,191398.2,190957.8,189643.2,188493.9,187036.9,184888.5,184798.3,183233.7,181557,179556.1,176957.6,176596.4,175476.3,174772.6,173924.4,172410,172806.6,171770.2,170511.6,168794.3,166482.7,166409.9,165200.9,164077.2,162782,161085.4,161354.4,160320.1,159454.4,158505.3,157184.3,157499.2,156438.1,155357.2,154015.2,152199.1
"BGD",7,7,998271,1026465,1053724,1078382,1098810,1113420,1142587,1165845,1186862,1208582,1232830,1277972,1340356,1413494,1490056,1562485,1644828,1721141,1790279,1850879,1902017,1968629,2026344,2076627,2118277,2146505,2193129,2230778,2262968,2293285,2324597,2376100,2451914,2541295,2632716,2715167,2796718,2867211,2926980,2976209,3014428,3063868,3106295,3141667,3169282,3187766,3210441,3225936,3235621,3240657,3241687,3256231,3274296,3292106,3305357,3309978,3322299,3330531,3333779,3330720,3319178,3300575,3268619,3228435,3184612,3140947,3103811,3077818,3059602,3045413,3031297,3013548,2998885,2985595,2971705,2955142,2937894,1717461.31472941,562857.364396145,353007.957762058,352990.707814209,354485.707459274,354410.700582854,350791.098318528,344746.800653922,336561.33699352,330321.60873835,325169.153880737,294250.032369421,265131.724668933,238182,237819.7,237282.2,234827.2,231844.8,227727.8,225177,223737,221040.3,217878.7,213824.8,211483.8,210158.3,208504.3,207756.1,207074.9,208011.6,208634,207237,205310.1,202413.7,200932.7,199978.1,197976,195806.3,192965.1,191843.2,191197.8,189505.2,187851.9,185785.9,185253.5,185113.3,183383.7,181307,178566.1,177385.6,176842.4,175432.3,174290.6,172813.4,172906,173178.6,171859.2,170142.6,167782.3,167021.7,166775.9,165263.9,163706.2,161847,161579.4,161571.4,160248.1,159045.4,157658.3,157652.3,157816.2,156522.1,155087.2,153248.2
"BGD",8,8,967348,993470,1020110,1043936,1064434,1080415,1109337,1134900,1153555,1171091,1189672,1222683,1270719,1335374,1407187,1479049,1560239,1639468,1708749,1769671,1821749,1885896,1948461,2000960,2047637,2085395,2137325,2182851,2216458,2245235,2272406,2310403,2368021,2449310,2538325,2624449,2709591,2788490,2853900,2909020,2953745,3006732,3054873,3095085,3128259,3153458,3180842,3202339,3215623,3223369,3226435,3239145,3254880,3272642,3287646,3296140,3309456,3321040,3328147,3330738,3327139,3316886,3296982,3262085,3220737,3177074,3134886,3101203,3078785,3062206,3047795,3028151,3012124,2998335,2984972,2970170,2954762,2936746,1714940.31472941,559564.364396145,349373.957762058,351899.707814209,353689.707459274,353457.700582854,349475.098318528,342829.800653922,335907.33699352,329731.60873835,324189.153880737,292857.032369421,263214.724668933,237579,237462.7,236776.2,233999.2,230447.8,227123.8,225050,223695,220756.3,217032.7,213555.8,211274.8,209630.3,207646.3,206438.1,206783.9,207917.6,208327,206608,204163.1,202172.7,200969.7,199885.1,197560,194821.3,192997.1,191997.2,191018.8,188918.2,186801.9,185662.9,185347.5,185163.3,183201.7,180599,178640.1,177564.6,176762.4,174990.3,173337.6,172924.4,173139,173200.6,171536.2,169330.6,167967.3,167259.7,166776.9,164933.9,162953.2,162061,161742.4,161469.4,159867.1,158318.4,157819.3,157847.3,157840.2,156287.1,154480.2
"BGD",9,9,940317,963802,989689,1014024,1034262,1051011,1077601,1105674,1128229,1142593,1156300,1180750,1215184,1265428,1331429,1401389,1477982,1558853,1632872,1693501,1745620,1802682,1868197,1929469,1978949,2022883,2077876,2131952,2175275,2204303,2228898,2259784,2300554,2362827,2447915,2535952,2620309,2705664,2781165,2841089,2890999,2946106,2999397,3046488,3084657,3115717,3146792,3174434,3194576,3205547,3211022,3223239,3236954,3252722,3268946,3280569,3293449,3307402,3319007,3325985,3328732,3323167,3315027,3293911,3256094,3213260,3169504,3129478,3099142,3080173,3065279,3043613,3025915,3011073,2997630,2983843,2968747,2953805,2935119,1712117.31472941,556043.364396145,347232.957762058,350565.707814209,352606.707459274,352139.700582854,347749.098318528,341117.800653922,334893.33699352,328776.60873835,322839.153880737,291068.032369421,261549.724668933,236619,236730.7,235872.2,232739.2,228779.8,226194.8,224501,223205,220068.3,215747.7,212923.8,210741.8,208776.3,206402.3,205183.1,206244.9,207543.6,207670,205528,203010.1,201718.7,200712.7,199395.1,196645,193995.3,192735.1,191728.2,190387.8,187919.2,185871.9,185265.9,185174.5,184878.3,182558.7,179920,178461.1,177416.6,176282.4,174073.3,172749.6,172769.4,173019,172807.6,170767.2,168868.6,167848.3,167129.7,166381.9,164219.9,162576.2,161943,161584.4,161055.4,159164.1,157941.4,157706.3,157748.3,157544.2,155713.1
"BGD",10,10,917059,937040,961243,986168,1008050,1025102,1047645,1075192,1102995,1122859,1132599,1149244,1174382,1209561,1261117,1327973,1399630,1477732,1556300,1623546,1674941,1720097,1782114,1851622,1913729,1961053,2014831,2074052,2129214,2169833,2193535,2219593,2251408,2293506,2358795,2447100,2531325,2617763,2702614,2774332,2828223,2882336,2938819,2992659,3038873,3075084,3108373,3140636,3168361,3187050,3195378,3207191,3220391,3233958,3248534,3262648,3274771,3289235,3304578,3317196,3324857,3320982,3319629,3313693,3291389,3250327,3204926,3162595,3124621,3097504,3082033,3059898,3040345,3024052,3009865,2996417,2980606,2966744,2952366,2933187,1709063.31472941,552517.364396145,344847.957762058,348943.707814209,351154.707459274,350407.700582854,344573.098318528,339041.800653922,333509.33699352,327448.60873835,321090.153880737,288038.032369421,259523.724668933,235280,235596.7,234532.2,229823.2,226780.8,224839.8,223501,222308,217390.3,214096.7,211963.8,209879.8,207532.3,203850.3,203677.1,205422.9,206816.6,206559,203193,201642.1,200967.7,200055.7,198403.1,194677,192872.3,192047.1,191004.2,189340.8,185977.2,184667.9,184600.9,184664.5,184130.3,180874.7,178988,177953.1,176863.6,175324.4,172585.3,171893.6,172259.4,172481,171965.6,169473.2,168102.6,167358.3,166601.7,165600.9,163052.9,161864.2,161502,161113.4,160318.4,158100.1,157288.4,157297.3,157326.3,156907.2
"BGD",11,11,897456,913670,934724,958938,982757,1002581,1021479,1044673,1073739,1101591,1118456,1125929,1144667,1169827,1204875,1257268,1325719,1398642,1476379,1551146,1611027,1642826,1693160,1762627,1838166,1901986,1952876,2010364,2072791,2128574,2165778,2185324,2214449,2245774,2287584,2355316,2442293,2528237,2616064,2700044,2767449,2818430,2874018,2932118,2986679,3032102,3067218,3101533,3134812,3162523,3179430,3190312,3203706,3216742,3228945,3241760,3253587,3267456,3284254,3301976,3316416,3314298,3313668,3316617,3312912,3289096,3240392,3197260,3156243,3120191,3096339,3075293,3055436,3037453,3022032,3008147,2991627,2976785,2964256,2950620,2931023,1704138.31472941,548745.364396145,342170.957762058,346948.707814209,349284.707459274,345807.700582854,341028.098318528,336592.800653922,331748.33699352,325715.60873835,316673.153880737,284644.032369421,257113.724668933,233535,234021.7,230269.2,226573.2,224352.8,223028.8,222091,218281,214342.3,212115.7,210673.8,208624.8,203712.3,201045.3,201887.1,204244.9,205631.6,203040,200639,199974.1,199812.7,198891.7,195312.1,192409,191320.3,190900.1,189860.2,186364.8,183757.2,183191.9,183596.9,183687.5,181462.3,178934.7,177723,177038.1,175830.6,172934.4,170827.3,170680.6,171328.4,171490,169838.6,167871.2,166962.6,166469.3,165686.7,163661.9,161547.9,160827.2,160746,160317.4,158562.4,156758.1,156337.4,156563.3,156562.3
"BGD",12,12,877352,893476,911218,932654,956739,979840,998599,1018242,1042630,1073527,1101147,1111140,1121686,1141856,1166179,1200627,1254333,1324194,1396607,1472559,1542927,1571713,1609379,1667270,1746112,1828555,1893552,1948176,2008382,2073574,2129310,2157293,2181208,2212002,2241243,2282192,2350216,2438972,2525968,2614832,2697428,2756238,2808975,2866272,2926159,2981529,3023660,3059850,3095021,3129220,3156593,3172726,3185588,3199423,3211086,3221363,3229282,3243017,3259382,3279495,3300400,3303475,3304174,3306880,3314158,3312360,3277093,3231133,3190157,3150323,3116235,3088129,3069478,3051351,3034403,3019500,3001903,2986251,2972479,2961461,2948640,2924662,1698964.31472941,544679.364396145,339118.957762058,344532.707814209,343252.707459274,340834.700582854,337106.098318528,333762.800653922,329579.33699352,319872.60873835,311886.153880737,280862.032369421,254293.724668933,231344,228337.7,225668.2,222889.2,221464.8,220804.8,216714,213881,210962.3,209802.7,208987.8,203526.8,199635.3,197954.3,199738.1,202605.9,200907.6,199301,197784,197901.1,198148.7,194668.7,191919.1,189709,189306.3,189331.1,185823.2,183108.8,181263.2,181373.9,182121.9,180029.5,178536.3,176659.7,176049,175640.1,172522.6,170271.4,168708.3,169043.6,169943.4,168515,167401.6,165895.2,165421.6,165189.3,162970.7,161381.9,159716.9,159473.2,159663,157855.4,156525.4,155115.1,155060.4,155485.3
"BGD",13,13,854610,872913,890413,909005,930688,955024,975571,994996,1015911,1041793,1074254,1093336,1106224,1119175,1139935,1162959,1197136,1252085,1321677,1392240,1465825,1497692,1531145,1576947,1644194,1733237,1820014,1888490,1945885,2008379,2075702,2120489,2152851,2179747,2210648,2237236,2276830,2346546,2436441,2524149,2613555,2685132,2745360,2800080,2859253,2921014,2972628,3015708,3052805,3088737,3123537,3148326,3166362,3180071,3193144,3202877,3205530,3215305,3231695,3251529,3275756,3285284,3290968,3294575,3300642,3311929,3298489,3265776,3222444,3183491,3144880,3106666,3080847,3064041,3047106,3030838,3011924,2995071,2980387,2967863,2958431,2940966,2918049,1693493.31472941,540235.364396145,335642.957762058,337192.707814209,336844.707459274,335480.700582854,332801.098318528,330521.800653922,322435.33699352,313655.60873835,306708.153880737,276665.032369421,251023.724668933,224365,222312.7,220629.2,218740.2,218159.8,214200.8,210961,209146,207246.3,207089.7,202728.8,198170.8,195270.3,194501.3,197125.1,196788.9,195961.6,195257,194521,195314.1,192898.7,190141.7,188090.1,186544,186867.3,184331.1,181502.2,179576.8,178426.2,179083.9,177567.9,176111.5,175273.3,173974.7,173889,171499.1,168938.6,167245.4,166164.3,166949.6,166199.4,165227,164586.6,163514.2,163487.6,161769.3,159911.7,158772.9,157566.9,157791.2,156560,155110.4,154186.4,153145.1,153436.4
"BGD",14,14,830458,850217,869370,887583,906894,929191,950843,971671,992278,1014754,1041866,1066484,1087888,1103015,1117535,1138437,1159411,1194299,1248898,1316952,1385120,1417292,1451279,1491567,1547180,1624519,1725136,1814716,1885763,1945511,2009676,2066761,2115643,2151030,2179365,2209817,2231947,2272854,2343637,2434343,2522286,2600915,2673160,2735030,2791894,2853027,2911970,2964209,3008075,3045985,3082364,3113985,3140395,3159206,3172570,3184326,3183991,3188208,3200583,3220594,3244687,3258892,3270601,3278985,3285523,3294631,3296581,3285309,3255035,3214195,3177306,3134194,3098032,3073945,3058443,3042346,3022177,3003755,2987749,2974214,2963014,2949692,2933038,2911138,1687643.31472941,535364.364396145,327241.957762058,329472.707814209,330052.707459274,329740.700582854,328080.098318528,322324.800653922,314913.33699352,307042.60873835,301110.153880737,272015.032369421,243000.724668933,217041,215843.7,215121.2,214172.2,210567.8,207215.8,204869,204073,203130.3,199897.7,196208.8,192522.8,190541.3,190583.3,190428.1,190746.9,190709.6,190803,190741,189240.1,187340.7,185173.7,183793.1,182953,181095.3,179045.1,176904.2,175699.8,175114.2,173809.9,172749.9,171854.5,171596.3,170800.7,169081,167081.1,164989.6,163792.4,163161.3,162590.6,162140.4,161559,161365.6,160740.2,159502.6,158004.3,156521.7,155844.9,155087.9,154175.2,153173,152061.4,151519.4,150828.1
"BGD",15,15,808383,826401,846697,866055,884853,905241,925308,947024,968638,990707,1014482,1034448,1061018,1084119,1100664,1116311,1135122,1156497,1190565,1243623,1309626,1335299,1367657,1405826,1454512,1520586,1617108,1720109,1811662,1884893,1946395,2000730,2061696,2113375,2150273,2179502,2204766,2228016,2269615,2341144,2432204,2509790,2588590,2661723,2725392,2784482,2844035,2903399,2956103,3000664,3039077,3071769,3104762,3131677,3150079,3162548,3162751,3163626,3170148,3186081,3210495,3226458,3242459,3256438,3267546,3276697,3278144,3281924,3272709,3244737,3206432,3165724,3124451,3089780,3066882,3052328,3032825,3012922,2995096,2980118,2967807,2953433,2940698,2924810,2903845,1681364.31472941,526125.364396145,318457.957762058,321366.707814209,322870.707459274,323582.700582854,319055.098318528,313746.800653922,306990.33699352,300005.60873835,295056.153880737,263171.032369421,234627.724668933,209270,208901.7,209191.2,205806.2,202590.8,199890.8,198438,198597,195208.3,192442.7,189395.8,186508.8,185344.3,183199.3,183504.1,184395.9,185042.6,185829,184023,182855.1,181339.7,179735.7,179068.1,176579,175035.3,173480.1,171958.2,171344.8,169280.2,168271.9,167590.9,167181.5,167430.3,165473.7,163994,162295.1,160611.6,159879.4,158325.3,157915.6,157699.4,157483,157749.6,156317.2,155171.6,153907.3,152810.7,152586.9,151070.9,150272.2,149480,148682.4,148503.4
"BGD",16,16,787836,804360,823192,843400,862837,882568,901385,921775,944049,966723,989999,1007119,1029267,1057191,1081192,1098720,1112933,1132428,1152712,1184841,1235896,1258106,1284451,1318943,1362754,1420409,1513497,1612579,1717209,1810391,1885240,1937183,1995537,2059141,2112149,2150027,2174413,2201057,2224808,2266779,2338611,2419643,2497598,2576783,2650959,2716508,2775420,2835505,2895134,2948216,2993165,3027342,3061498,3094761,3121006,3138453,3138237,3139704,3142529,3152309,3172571,3190872,3208656,3226542,3242816,3256330,3259054,3262345,3267847,3260554,3234930,3193937,3155095,3115093,3081364,3059299,3041930,3022708,3003175,2986127,2972253,2957370,2943598,2931403,2916198,2896120,1671275.31472941,516501.364396145,309284.957762058,312866.707814209,315268.707459274,313717.700582854,309644.098318528,304764.800653922,298641.33699352,292509.60873835,285382.153880737,253974.032369421,225802.724668933,201021,201534.7,200043.2,197052.2,194270.8,192223.8,191602,189938,187021.3,184691.7,182214.8,180024.8,177266.3,175586.3,176270.1,177628.9,178854.6,178463,176993,176024.1,174865.7,173867.7,172088.1,169915,168693.3,167564.1,166532.2,164946.8,163180.2,162389.9,162014.9,162016.5,161581.3,159867.7,158538,157078.1,155770.6,154560.4,153170.3,152855.6,152849.4,153011,152883.6,151544.2,150506.6,149487.3,148769.7,148166.9,146767.9,146064.2,145456,144954.4
"BGD",17,17,766825,783660,801161,820199,840196,860053,878570,897872,919063,942164,965649,982506,1001932,1025674,1054184,1078663,1095091,1110163,1128882,1147001,1176782,1182194,1205629,1234478,1272465,1322420,1413482,1509105,1610044,1715999,1810288,1875579,1931606,1992774,2057603,2111424,2144748,2170649,2198062,2221994,2263903,2325880,2407376,2485906,2565627,2640928,2707322,2766809,2827274,2887084,2940243,2980134,3015925,3050459,3082830,3107860,3111170,3112466,3115933,3121652,3135451,3151434,3171672,3191365,3211160,3229413,3237455,3242096,3247122,3254215,3248891,3221440,3182402,3144854,3105570,3072427,3047949,3030934,3012097,2993117,2976925,2960889,2946678,2933460,2921723,2907154,2885113,1660798.31472941,506485.364396145,299716.957762058,303945.707814209,304497.707459274,303464.700582854,299827.098318528,295352.800653922,289829.33699352,281939.60873835,275351.153880737,244321.032369421,216497.724668933,192344,191541.7,190504.2,187952.2,185606.8,184149.8,182148,181012,178537.3,176570.7,174560.8,171198.8,168958.3,167661.3,168617.1,170336.9,170788.6,170782,169515,168718.1,167959.7,166232.7,164816.1,162969,162000.3,161167.1,159526.2,158280.8,156735.2,156087.9,155944.9,155604.5,155449.3,153889.7,152648,151397.1,149932.6,148921.4,147629.3,147384.6,147601.4,147668,147666.6,146437.2,145517.6,144735.3,143915.7,143458.9,142156.9,141522.2,141081
"BGD",18,18,744751,762554,780288,798174,817298,837415,855951,874905,895159,917414,941099,958116,977138,998292,1022878,1051565,1074890,1092060,1106558,1123450,1139031,1124147,1127605,1153985,1186599,1228522,1315157,1409075,1506579,1609093,1715897,1800363,1869439,1928381,1990994,2056552,2105873,2140776,2167587,2195456,2219142,2251249,2313432,2395590,2474841,2555180,2631648,2698575,2758491,2819253,2878949,2926699,2967414,3003750,3037516,3068455,3079336,3082439,3085978,3092381,3101748,3113826,3130716,3152978,3174603,3195995,3210090,3219261,3225710,3232342,3241072,3235054,3208920,3171258,3134446,3095521,3060745,3036000,3019443,3001174,2982826,2965238,2949270,2935684,2922938,2911611,2895831,2873715,1649927.31472941,496072.364396145,289724.957762058,292868.707814209,293334.707459274,292801.700582854,289578.098318528,285474.800653922,278962.33699352,271009.60873835,264861.153880737,234183.032369421,206760.724668933,182075,181154.7,180615.2,178506.2,176533.8,174436.8,172425,171788,169682.3,167975.7,165493.8,162140.8,160336.3,159316.3,160438.1,162047.9,162405.6,162650,161559,160978.1,160117.7,158305.7,157260.1,155670,154823.3,153969.1,152250.2,151267.8,149868.2,149290.9,149354.9,148907.5,148945.3,147475.7,146293,145396.1,143773.6,142895.4,141675.3,141514.6,142108.4,141973,142113.6,141005.2,140195.6,139744.3,138771.7,138441.9,137211.9,136628.2
