"country_code","age_from","age_to","X1950","X1951","X1952","X1953","X1954","X1955","X1956","X1957","X1958","X1959","X1960","X1961","X1962","X1963","X1964","X1965","X1966","X1967","X1968","X1969","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019","X2020","X2021","X2022","X2023","X2024","X2025","X2026","X2027","X2028","X2029","X2030","X2031","X2032","X2033","X2034","X2035","X2036","X2037","X2038","X2039","X2040","X2041","X2042","X2043","X2044","X2045","X2046","X2047","X2048","X2049","X2050","X2051","X2052","X2053","X2054","X2055","X2056","X2057","X2058","X2059","X2060","X2061","X2062","X2063","X2064","X2065","X2066","X2067","X2068","X2069","X2070","X2071","X2072","X2073","X2074","X2075","X2076","X2077","X2078","X2079","X2080","X2081","X2082","X2083","X2084","X2085","X2086","X2087","X2088","X2089","X2090","X2091","X2092","X2093","X2094","X2095","X2096","X2097","X2098","X2099","X2100"
"BGD",0,0,1390121,1371275,1369429,1389410,1433873,1503239,1589846,1690991,1798719,1903288,1995094,2057193,2104911,2146472,2194207,2256658,2336678,2432420,2527805,2601756,2641144,2649128,2625585,2594995,2589142,2628954,2703441,2822025,2963004,3096132,3199205,3248380,3271123,3276403,3278980,3290388,3306300,3331140,3359376,3383126,3396700,3395959,3386659,3374205,3366053,3367236,3376213,3393383,3414105,3431773,3441132,3443446,3438921,3424304,3396137,3353107,3300613,3234246,3164255,3104395,3064201,3045576,3046537,3059002,3070903,3073127,3061249,3040397,3012672,2981896,2951100,2918215,2884925,2851680,2819078,2787565,2759330,2732673,2706594,2679617,2650688,2620846,2589259,2556770,2524597,2493662,2465842,2439238,2413878,2389690,2366540,2346323,2327217,2308548,2289408,2269143,2249333,2228381,2206659,2184846,2163500,2144520,2125961,2107737,2089627,2071411,2054670,2037993,2021271,2004342,1987058,1971012,1954779,1938499,1922375,1906513,1892937,1879800,1866711,1853256,1839204,1826173,1812656,1798884,1785130,1771516,1759842,1748456,1737163,1725707,1713879,1703509,1692962,1682120,1670894,1659244,1648971,1638374,1627513,1616533,1605562,1596321,1587112,1577862,1568481,1558876,1550458,1541755,1532748,1523448,1513900
"BGD",1,1,1309813,1349181,1309932,1332039,1370532,1425709,1471906,1568474,1652359,1738418,1821385,1939044,1949762,2011236,2076895,2149995,2223278,2320296,2405608,2472301,2511447,2564771,2520080,2506121,2509689,2546344,2589748,2690667,2797250,2904142,2997518,3131112,3108394,3150277,3187820,3224785,3255940,3283500,3309894,3331126,3345375,3365666,3347967,3343899,3341931,3345145,3348331,3362046,3375006,3386837,3394611,3420955,3402348,3397925,3382295,3353138,3340522,3267632,3213381,3163165,3123719,3066024,3077118,3066485,3058072,3047704,3057735,3016397,2998571,2979110,2958137,2944087,2906470,2878427,2849528,2820224,2787354,2764196,2735510,2705964,2675310,2647822,2613664,2581992,2550430,2519416,2491918,2462789,2435654,2409537,2384502,2364454,2341514,2321261,2301046,2280387,2266540,2241155,2220907,2200455,2180013,2162579,2142692,2123999,2105297,2086529,2070426,2052144,2034980,2017678,2000107,1985982,1967643,1951360,1935138,1918999,1905944,1891125,1877312,1863260,1848862,1838221,1822509,1809081,1795602,1782058,1771147,1758467,1746698,1734777,1722589,1713405,1701302,1690402,1679175,1667559,1658894,1646916,1636185,1625261,1614228,1605457,1595309,1585709,1575963,1566025,1558574,1548491,1539444,1530226,1520881
"BGD",2,2,1238934,1276562,1309669,1279660,1313032,1356608,1396117,1441194,1527725,1598325,1672974,1781924,1887349,1886795,1964611,2044806,2119689,2191041,2288582,2350691,2391004,2448770,2486380,2422574,2434962,2470161,2508067,2555255,2656642,2742221,2826693,2952045,3069058,3031828,3094941,3151238,3192085,3223498,3254145,3276118,3293257,3318881,3335048,3312873,3316793,3322576,3326982,3329971,3341521,3349248,3356027,3381683,3401131,3374660,3368863,3351002,3344838,3326388,3253422,3212400,3175125,3119515,3068245,3081399,3057801,3037623,3040253,3042986,2993464,2981241,2966799,2953436,2937958,2902093,2876553,2849492,2818884,2786598,2763674,2732689,2701137,2673461,2644730,2608782,2577692,2546609,2518220,2489839,2459731,2432038,2405395,2383460,2362036,2337316,2315957,2294688,2279411,2263630,2236719,2217119,2197233,2179518,2161314,2140967,2121842,2102666,2086066,2069206,2049970,2032334,2014492,1999730,1984704,1965429,1949065,1932646,1918928,1905097,1889306,1874721,1859978,1848651,1836978,1820350,1807000,1793441,1782083,1770539,1757184,1744873,1732364,1722653,1712677,1699675,1688387,1676744,1667702,1658254,1645537,1634629,1623522,1614423,1605033,1594304,1584253,1574033,1566161,1558008,1547002,1537793,1528533
"BGD",3,3,1176691,1212471,1244653,1270498,1260916,1295249,1329902,1367114,1411800,1480778,1547645,1645887,1746417,1838576,1857586,1941705,2018402,2090478,2157088,2236497,2279084,2340332,2384141,2409629,2364077,2399287,2434510,2474355,2523937,2607130,2683561,2797470,2912208,3010741,3001140,3071199,3121539,3161351,3192099,3218323,3240164,3270945,3292796,3305101,3290272,3299104,3305682,3309361,3311963,3317869,3324225,3348392,3369110,3380445,3355648,3346760,3346045,3334988,3311483,3252577,3218666,3167403,3115719,3070952,3068128,3040702,3035274,3033437,3028773,2987762,2976996,2963698,2949622,2932192,2900505,2875660,2847573,2816993,2785388,2759527,2727801,2700027,2671385,2641368,2606037,2574914,2545844,2516686,2487418,2456790,2428803,2405084,2382083,2359265,2333765,2311708,2294801,2278126,2260317,2234736,2215091,2197069,2178679,2159742,2139128,2119662,2102586,2085367,2067720,2048109,2030011,2014603,1999149,1983144,1963979,1947276,1932932,1918577,1903846,1887440,1872353,1860291,1848178,1835478,1819189,1805540,1793750,1781867,1769616,1755844,1743050,1732800,1722462,1711610,1698394,1686671,1677227,1667553,1657259,1644532,1633340,1623933,1614297,1604300,1593228,1582772,1574470,1566033,1557158,1546032,1536755
"BGD",4,4,1122294,1156139,1187277,1213070,1231454,1240940,1272267,1303753,1339361,1384018,1443182,1529290,1622417,1713613,1791143,1841309,1919763,1993048,2059633,2119528,2174956,2238651,2287774,2321057,2336960,2332602,2367552,2403284,2443718,2495060,2564954,2665148,2773545,2875917,2953815,2986120,3045429,3093762,3131639,3161253,3185917,3221628,3249034,3267372,3275988,3274310,3283859,3289326,3292091,3294199,3298047,3320169,3341114,3355691,3357650,3340474,3344243,3339540,3324364,3296805,3254593,3209450,3160096,3112416,3074171,3054757,3041035,3033556,3027155,3014973,2988635,2974858,2961487,2946173,2926272,2899017,2873580,2845098,2814642,2783888,2754934,2727158,2698687,2669037,2637658,2604005,2574447,2544739,2514807,2484649,2454310,2428926,2404435,2380350,2356116,2331110,2312425,2294603,2276437,2256575,2233518,2215144,2196558,2177528,2157857,2137359,2119818,2102268,2084399,2065898,2046462,2030404,2014509,1998286,1981204,1962713,1947775,1932937,1917819,1902161,1885785,1872957,1860342,1847448,1833656,1818230,1806017,1793816,1781335,1768307,1754493,1743695,1732978,1721930,1710140,1697211,1687346,1677417,1667047,1655881,1643578,1633879,1624022,1613860,1603265,1592110,1583375,1574640,1565619,1555997,1545446
"BGD",5,5,1074953,1106796,1136791,1162394,1181610,1192993,1222219,1249812,1278793,1313138,1357369,1430488,1514270,1601455,1682083,1744230,1824118,1898828,1966143,2025345,2077889,2142919,2196395,2236673,2261900,2268990,2305669,2340111,2375044,2415444,2467703,2552841,2651754,2752998,2840989,2897454,2964877,3021529,3066985,3102470,3130332,3170701,3203484,3227774,3242773,3247770,3260946,3269148,3273318,3275062,3276336,3296101,3316471,3333000,3340178,3332208,3339531,3340179,3332257,3313966,3283154,3245418,3200654,3153291,3109632,3077606,3055771,3041999,3032372,3021287,3001626,2986901,2973613,2959642,2942569,2919857,2897064,2870938,2842157,2811999,2782168,2754496,2726284,2697072,2666337,2633556,2603682,2573635,2543284,2512576,2481502,2454587,2428709,2403427,2378235,2352554,2331998,2312828,2293998,2274315,2252444,2233655,2214846,2195733,2176063,2155598,2137594,2119733,2101679,2083093,2063642,2046936,2030591,2014130,1997039,1978782,1963277,1947991,1932532,1916624,1900076,1886464,1873298,1860133,1846393,1831387,1818754,1806250,1793565,1780413,1766537,1755190,1744081,1732813,1720993,1708236,1697934,1687725,1677247,1666157,1654129,1644149,1634092,1623797,1613120,1601918,1592753,1583711,1574523,1564892,1554506
"BGD",6,6,1033875,1063789,1092446,1117741,1137632,1150716,1179184,1203996,1228493,1255295,1287991,1347406,1420894,1501588,1581705,1651084,1732221,1807893,1876422,1935950,1987153,2052968,2109120,2155516,2189352,2207330,2247862,2282903,2315575,2349103,2388640,2457505,2545518,2641589,2733780,2806652,2881451,2945452,2998608,3040741,3073230,3118126,3155868,3185980,3207329,3219063,3236590,3248112,3254783,3257551,3257935,3275138,3294513,3311947,3322807,3322021,3332140,3337044,3335337,3325201,3304599,3275672,3236669,3192368,3147011,3107063,3077393,3057418,3043497,3031603,3015877,2999805,2986064,2972736,2957642,2938468,2918382,2894543,2867828,2838922,2809134,2781736,2753823,2725131,2695102,2663240,2633289,2603011,2572469,2541473,2509962,2481714,2454519,2428129,2402034,2375703,2353247,2332572,2312821,2292956,2271801,2252594,2233439,2214232,2194591,2174221,2155813,2137587,2119376,2100750,2081348,2064050,2047202,2030490,2013365,1995306,1979310,1963554,1947795,1931686,1915026,1900660,1886877,1873377,1859596,1844888,1831880,1819032,1806163,1792920,1779027,1767171,1755628,1744122,1732241,1719619,1708901,1698359,1687743,1676690,1664890,1654674,1644394,1633991,1623267,1612064,1602505,1593127,1583758,1574091,1563832
"BGD",7,7,998271,1026465,1053724,1078382,1098810,1113420,1142587,1165845,1186862,1208582,1232830,1277972,1340356,1413494,1490056,1562485,1644828,1721141,1790279,1850879,1902017,1968629,2026344,2076627,2118277,2146505,2193129,2230778,2262968,2293285,2324597,2376100,2451914,2541295,2632716,2715167,2796718,2867211,2926980,2976209,3014428,3063868,3106295,3141667,3169282,3187766,3210441,3225936,3235621,3240657,3241687,3256231,3274296,3292106,3305357,3309978,3322299,3330531,3333779,3330720,3319178,3300575,3268619,3228435,3184612,3140947,3103811,3077818,3059602,3045413,3031297,3013548,2998885,2985595,2971705,2955142,2937894,2916337,2891550,2864420,2835462,2808576,2781068,2752869,2723619,2692731,2663007,2632671,2601982,2570943,2539275,2509957,2481578,2454085,2427159,2400218,2375898,2353623,2332731,2312374,2291518,2271951,2252387,2232904,2213299,2193068,2174373,2155784,2137305,2118675,2099377,2081597,2064248,2047179,2030000,2012109,1995751,1979550,1963416,1947153,1930435,1915391,1900975,1887027,1873127,1858606,1845316,1832126,1818988,1805681,1791809,1779523,1767543,1755717,1743753,1731229,1720158,1709267,1698422,1687372,1675755,1665384,1654891,1644322,1633582,1622420,1612532,1602822,1593211,1583488,1573324
"BGD",8,8,967348,993470,1020110,1043936,1064434,1080415,1109337,1134900,1153555,1171091,1189672,1222683,1270719,1335374,1407187,1479049,1560239,1639468,1708749,1769671,1821749,1885896,1948461,2000960,2047637,2085395,2137325,2182851,2216458,2245235,2272406,2310403,2368021,2449310,2538325,2624449,2709591,2788490,2853900,2909020,2953745,3006732,3054873,3095085,3128259,3153458,3180842,3202339,3215623,3223369,3226435,3239145,3254880,3272642,3287646,3296140,3309456,3321040,3328147,3330738,3327139,3316886,3296982,3262085,3220737,3177074,3134886,3101203,3078785,3062206,3047795,3028151,3012124,2998335,2984972,2970170,2954762,2936746,2913816,2888257,2860786,2834371,2807780,2780115,2751553,2721702,2692077,2662417,2631691,2600589,2569026,2538672,2509600,2481072,2453257,2425762,2399614,2375771,2353581,2332447,2311528,2291249,2271742,2251859,2232046,2211981,2192777,2174279,2155477,2136676,2117528,2099136,2081634,2064155,2046763,2029015,2012141,1995905,1979371,1962829,1946103,1930312,1915485,1901025,1886845,1872419,1858680,1845495,1832046,1818546,1804728,1791920,1779756,1767565,1755394,1742941,1731414,1720396,1709268,1698092,1686619,1675969,1665547,1654789,1643941,1632855,1622581,1612727,1602846,1592976,1582881
"BGD",9,9,940317,963802,989689,1014024,1034262,1051011,1077601,1105674,1128229,1142593,1156300,1180750,1215184,1265428,1331429,1401389,1477982,1558853,1632872,1693501,1745620,1802682,1868197,1929469,1978949,2022883,2077876,2131952,2175275,2204303,2228898,2259784,2300554,2362827,2447915,2535952,2620309,2705664,2781165,2841089,2890999,2946106,2999397,3046488,3084657,3115717,3146792,3174434,3194576,3205547,3211022,3223239,3236954,3252722,3268946,3280569,3293449,3307402,3319007,3325985,3328732,3323167,3315027,3293911,3256094,3213260,3169504,3129478,3099142,3080173,3065279,3043613,3025915,3011073,2997630,2983843,2968747,2953805,2935119,2910993,2884736,2858645,2833037,2806697,2778797,2749827,2719990,2691063,2661462,2630341,2598800,2567361,2537712,2508868,2480168,2451997,2424094,2398685,2375222,2353091,2331759,2310243,2290617,2271209,2251005,2230802,2210726,2192238,2173905,2154820,2135596,2116375,2098682,2081377,2063665,2045848,2028189,2011879,1995636,1978740,1961830,1945173,1929915,1915312,1900740,1886202,1871740,1858501,1845347,1831566,1817629,1804140,1791765,1779636,1767172,1754625,1742479,1731295,1720266,1708873,1697378,1686242,1675851,1665389,1654375,1643238,1632478,1622468,1612628,1602550,1592402
"BGD",10,10,917059,937040,961243,986168,1008050,1025102,1047645,1075192,1102995,1122859,1132599,1149244,1174382,1209561,1261117,1327973,1399630,1477732,1556300,1623546,1674941,1720097,1782114,1851622,1913729,1961053,2014831,2074052,2129214,2169833,2193535,2219593,2251408,2293506,2358795,2447100,2531325,2617763,2702614,2774332,2828223,2882336,2938819,2992659,3038873,3075084,3108373,3140636,3168361,3187050,3195378,3207191,3220391,3233958,3248534,3262648,3274771,3289235,3304578,3317196,3324857,3320982,3319629,3313693,3291389,3250327,3204926,3162595,3124621,3097504,3082033,3059898,3040345,3024052,3009865,2996417,2980606,2966744,2952366,2933187,2907939,2881210,2856260,2831415,2805245,2777065,2746651,2717914,2689679,2660134,2628592,2595770,2565335,2536373,2507734,2478828,2449081,2422095,2397330,2374222,2352194,2329081,2308592,2289657,2270347,2249761,2228250,2209220,2191416,2173178,2153709,2133261,2115007,2097931,2080720,2062673,2043880,2027066,2011191,1994912,1977693,1959888,1943969,1929250,1914802,1899992,1884518,1870808,1857993,1844794,1830608,1816141,1803284,1791255,1779098,1766330,1753331,1741713,1730805,1719738,1708092,1696211,1685530,1675410,1664918,1653638,1642174,1631825,1622059,1612206,1601913
"BGD",11,11,897456,913670,934724,958938,982757,1002581,1021479,1044673,1073739,1101591,1118456,1125929,1144667,1169827,1204875,1257268,1325719,1398642,1476379,1551146,1611027,1642826,1693160,1762627,1838166,1901986,1952876,2010364,2072791,2128574,2165778,2185324,2214449,2245774,2287584,2355316,2442293,2528237,2616064,2700044,2767449,2818430,2874018,2932118,2986679,3032102,3067218,3101533,3134812,3162523,3179430,3190312,3203706,3216742,3228945,3241760,3253587,3267456,3284254,3301976,3316416,3314298,3313668,3316617,3312912,3289096,3240392,3197260,3156243,3120191,3096339,3075293,3055436,3037453,3022032,3008147,2991627,2976785,2964256,2950620,2931023,2903014,2877438,2853583,2829420,2803375,2772465,2743106,2715465,2687918,2658401,2624175,2592376,2562925,2534628,2506159,2474565,2445831,2419667,2395519,2372812,2348167,2326033,2306611,2288367,2269092,2245941,2225445,2207430,2190238,2171993,2150190,2130707,2113339,2096776,2079556,2059582,2041612,2025514,2010044,1993768,1974717,1957668,1942493,1928246,1913825,1897324,1882578,1869543,1857078,1843761,1828218,1814383,1802071,1790324,1778107,1764203,1751729,1740573,1729916,1718823,1706153,1694706,1684493,1674654,1664122,1651882,1640832,1630874,1621325,1611442
"BGD",12,12,877352,893476,911218,932654,956739,979840,998599,1018242,1042630,1073527,1101147,1111140,1121686,1141856,1166179,1200627,1254333,1324194,1396607,1472559,1542927,1571713,1609379,1667270,1746112,1828555,1893552,1948176,2008382,2073574,2129310,2157293,2181208,2212002,2241243,2282192,2350216,2438972,2525968,2614832,2697428,2756238,2808975,2866272,2926159,2981529,3023660,3059850,3095021,3129220,3156593,3172726,3185588,3199423,3211086,3221363,3229282,3243017,3259382,3279495,3300400,3303475,3304174,3306880,3314158,3312360,3277093,3231133,3190157,3150323,3116235,3088129,3069478,3051351,3034403,3019500,3001903,2986251,2972479,2961461,2948640,2924662,2897840,2873372,2850531,2827004,2797343,2767492,2739184,2712635,2685749,2652558,2619388,2588594,2560105,2532437,2500475,2469964,2442147,2416779,2393295,2367435,2343767,2322653,2304298,2286681,2263994,2241864,2222354,2205281,2188599,2167269,2146451,2127852,2111266,2095112,2075333,2056189,2038912,2023500,2008475,1989731,1971461,1955174,1940675,1926771,1910167,1894398,1880303,1867869,1855680,1840453,1825555,1812264,1800434,1788939,1775132,1761766,1749753,1739032,1728636,1716107,1703873,1692875,1683139,1673571,1661660,1649845,1639189,1629597,1620247
"BGD",13,13,854610,872913,890413,909005,930688,955024,975571,994996,1015911,1041793,1074254,1093336,1106224,1119175,1139935,1162959,1197136,1252085,1321677,1392240,1465825,1497692,1531145,1576947,1644194,1733237,1820014,1888490,1945885,2008379,2075702,2120489,2152851,2179747,2210648,2237236,2276830,2346546,2436441,2524149,2613555,2685132,2745360,2800080,2859253,2921014,2972628,3015708,3052805,3088737,3123537,3148326,3166362,3180071,3193144,3202877,3205530,3215305,3231695,3251529,3275756,3285284,3290968,3294575,3300642,3311929,3298489,3265776,3222444,3183491,3144880,3106666,3080847,3064041,3047106,3030838,3011924,2995071,2980387,2967863,2958431,2940966,2918049,2892369,2868928,2847055,2819664,2790935,2762138,2734879,2709394,2678605,2646341,2614210,2584397,2556835,2525458,2494450,2464925,2437998,2413474,2386691,2361682,2339032,2318937,2301585,2280422,2258638,2237499,2218901,2202668,2182782,2162323,2142407,2124589,2108679,2089862,2070806,2052360,2035747,2021061,2003475,1985410,1967929,1952337,1938385,1922217,1906249,1891135,1877618,1865709,1851539,1836869,1822529,1809720,1798340,1785195,1771844,1758951,1747372,1737098,1725216,1713048,1701264,1690725,1681457,1670468,1658915,1647506,1637219,1627973
"BGD",14,14,830458,850217,869370,887583,906894,929191,950843,971671,992278,1014754,1041866,1066484,1087888,1103015,1117535,1138437,1159411,1194299,1248898,1316952,1385120,1417292,1451279,1491567,1547180,1624519,1725136,1814716,1885763,1945511,2009676,2066761,2115643,2151030,2179365,2209817,2231947,2272854,2343637,2434343,2522286,2600915,2673160,2735030,2791894,2853027,2911970,2964209,3008075,3045985,3082364,3113985,3140395,3159206,3172570,3184326,3183991,3188208,3200583,3220594,3244687,3258892,3270601,3278985,3285523,3294631,3296581,3285309,3255035,3214195,3177306,3134194,3098032,3073945,3058443,3042346,3022177,3003755,2987749,2974214,2963014,2949692,2933038,2911138,2886519,2864057,2838654,2811944,2784143,2756398,2730158,2701197,2671083,2639728,2608612,2579747,2548812,2518134,2487981,2459417,2433430,2405882,2379706,2355590,2333959,2314821,2294393,2273902,2252990,2232770,2214983,2195971,2176740,2157071,2137953,2120809,2102605,2084304,2065838,2048063,2032156,2015289,1998189,1980812,1964052,1949025,1933111,1917399,1901992,1887458,1874444,1860901,1847121,1832920,1819076,1806717,1793981,1781136,1768176,1755730,1744598,1733113,1721451,1709658,1698336,1688246,1677841,1667081,1655866,1644839,1634902
"BGD",15,15,808383,826401,846697,866055,884853,905241,925308,947024,968638,990707,1014482,1034448,1061018,1084119,1100664,1116311,1135122,1156497,1190565,1243623,1309626,1335299,1367657,1405826,1454512,1520586,1617108,1720109,1811662,1884893,1946395,2000730,2061696,2113375,2150273,2179502,2204766,2228016,2269615,2341144,2432204,2509790,2588590,2661723,2725392,2784482,2844035,2903399,2956103,3000664,3039077,3071769,3104762,3131677,3150079,3162548,3162751,3163626,3170148,3186081,3210495,3226458,3242459,3256438,3267546,3276697,3278144,3281924,3272709,3244737,3206432,3165724,3124451,3089780,3066882,3052328,3032825,3012922,2995096,2980118,2967807,2953433,2940698,2924810,2903845,2880240,2854818,2829870,2803838,2776961,2750240,2721133,2692619,2663160,2632691,2602558,2570903,2540439,2510363,2481039,2453487,2425064,2397905,2372381,2349159,2328483,2306899,2286938,2267089,2246976,2227573,2207599,2189047,2170389,2151404,2132979,2114091,2096220,2078303,2060400,2043338,2025782,2009229,1992624,1975866,1959697,1943191,1927573,1912240,1897319,1883292,1869117,1855814,1842335,1828542,1815163,1801881,1789306,1776695,1764100,1752114,1740175,1728782,1717354,1705947,1695078,1684229,1673938,1663388,1652487,1641823
"BGD",16,16,787836,804360,823192,843400,862837,882568,901385,921775,944049,966723,989999,1007119,1029267,1057191,1081192,1098720,1112933,1132428,1152712,1184841,1235896,1258106,1284451,1318943,1362754,1420409,1513497,1612579,1717209,1810391,1885240,1937183,1995537,2059141,2112149,2150027,2174413,2201057,2224808,2266779,2338611,2419643,2497598,2576783,2650959,2716508,2775420,2835505,2895134,2948216,2993165,3027342,3061498,3094761,3121006,3138453,3138237,3139704,3142529,3152309,3172571,3190872,3208656,3226542,3242816,3256330,3259054,3262345,3267847,3260554,3234930,3193937,3155095,3115093,3081364,3059299,3041930,3022708,3003175,2986127,2972253,2957370,2943598,2931403,2916198,2896120,2870151,2845194,2820697,2795338,2769359,2740375,2711722,2683637,2654811,2625195,2592884,2561706,2531614,2502114,2473672,2444339,2416310,2389585,2364714,2342323,2319824,2298712,2279187,2259908,2240492,2219495,2199986,2181813,2163622,2145216,2125613,2107061,2089389,2071829,2054532,2036358,2019118,2002887,1986708,1970440,1953299,1937091,1921691,1906664,1892154,1877443,1863511,1850358,1837118,1823701,1809844,1796726,1784246,1771845,1759628,1747248,1735402,1724117,1712934,1701906,1690658,1679926,1669730,1659364,1648759
"BGD",17,17,766825,783660,801161,820199,840196,860053,878570,897872,919063,942164,965649,982506,1001932,1025674,1054184,1078663,1095091,1110163,1128882,1147001,1176782,1182194,1205629,1234478,1272465,1322420,1413482,1509105,1610044,1715999,1810288,1875579,1931606,1992774,2057603,2111424,2144748,2170649,2198062,2221994,2263903,2325880,2407376,2485906,2565627,2640928,2707322,2766809,2827274,2887084,2940243,2980134,3015925,3050459,3082830,3107860,3111170,3112466,3115933,3121652,3135451,3151434,3171672,3191365,3211160,3229413,3237455,3242096,3247122,3254215,3248891,3221440,3182402,3144854,3105570,3072427,3047949,3030934,3012097,2993117,2976925,2960889,2946678,2933460,2921723,2907154,2885113,2859674,2835178,2811129,2786417,2758588,2730122,2701905,2674225,2645999,2614625,2582853,2552053,2522309,2493437,2463679,2434800,2407210,2380921,2356640,2332869,2310898,2290228,2271066,2252254,2231666,2211187,2192061,2174160,2156330,2137150,2117932,2099583,2082083,2064923,2046897,2029086,2012172,1996194,1980311,1963434,1946633,1930646,1915389,1900594,1885742,1871311,1857533,1844468,1831437,1817863,1804205,1791185,1778775,1766597,1754285,1742031,1730295,1719128,1708182,1697052,1685950,1675315,1665188,1654989
"BGD",18,18,744751,762554,780288,798174,817298,837415,855951,874905,895159,917414,941099,958116,977138,998292,1022878,1051565,1074890,1092060,1106558,1123450,1139031,1124147,1127605,1153985,1186599,1228522,1315157,1409075,1506579,1609093,1715897,1800363,1869439,1928381,1990994,2056552,2105873,2140776,2167587,2195456,2219142,2251249,2313432,2395590,2474841,2555180,2631648,2698575,2758491,2819253,2878949,2926699,2967414,3003750,3037516,3068455,3079336,3082439,3085978,3092381,3101748,3113826,3130716,3152978,3174603,3195995,3210090,3219261,3225710,3232342,3241072,3235054,3208920,3171258,3134446,3095521,3060745,3036000,3019443,3001174,2982826,2965238,2949270,2935684,2922938,2911611,2895831,2873715,2848803,2824765,2801137,2775340,2747425,2719459,2691656,2664347,2635132,2603695,2572363,2541915,2512572,2483168,2453292,2424911,2397764,2371848,2346927,2323146,2301674,2281373,2262471,2243187,2222608,2202565,2183716,2165981,2148041,2128767,2109800,2091627,2074343,2057081,2038970,2021530,2004873,1989017,1973113,1956158,1939620,1923779,1908592,1894004,1879045,1864807,1851119,1838113,1825436,1811704,1798179,1785231,1772905,1761104,1748590,1736478,1724863,1713806,1703191,1691908,1680933,1670370,1660294
"BGD",19,19,722217,740507,759067,777121,795275,814808,833306,852174,872020,893480,916562,933687,952655,973278,995427,1020458,1047836,1071702,1088207,1101103,1115804,1092152,1070674,1073811,1104302,1141070,1220221,1310241,1406411,1505536,1609182,1706042,1793820,1865576,1926107,1989684,2050644,2101604,2137498,2164911,2192813,2206906,2238869,2301446,2384410,2464461,2545852,2622796,2690114,2750376,2811149,2866068,2913459,2953947,2989701,3022168,3041273,3049377,3052997,3059708,3069792,3081135,3092615,3110497,3134807,3158055,3177358,3191442,3201636,3209764,3218047,3227837,3222191,3196795,3159947,3123508,3084411,3048460,3023554,3007639,2990018,2971700,2953296,2937347,2924304,2911983,2900855,2884116,2861920,2837534,2813926,2790629,2763868,2735851,2708362,2680937,2654057,2623902,2592301,2561385,2531344,2502853,2472501,2442554,2414674,2387906,2362659,2336944,2313122,2292076,2272041,2253903,2233887,2213235,2193521,2174843,2158164,2139434,2119932,2101188,2083236,2066943,2048944,2030756,2013619,1997088,1982233,1965643,1948533,1932183,1916415,1902387,1887129,1871974,1857866,1844239,1832468,1819112,1805155,1791739,1778878,1767738,1755257,1742557,1730599,1719097,1709111,1697909,1686455,1675582,1665072
"BGD",20,20,700324,718076,737023,755779,774041,792777,810754,829515,849157,870143,892578,909378,928296,948665,970173,992928,1016897,1044678,1067707,1082535,1093480,1077640,1044448,1017959,1021843,1056787,1131284,1214104,1306946,1405130,1505464,1599635,1699393,1789462,1862631,1924286,1983386,2045986,2098015,2134599,2162196,2181225,2194939,2226937,2290043,2373888,2455126,2536938,2614222,2681851,2742180,2799668,2853485,2899485,2938636,2973286,2997962,3012673,3018717,3023774,3034391,3051133,3060931,3071897,3090793,3116846,3140824,3159389,3173358,3184446,3194299,3206008,3215573,3209723,3184500,3148101,3113539,3072695,3035677,3010796,2995602,2980007,2960318,2941050,2925039,2912492,2902346,2889707,2872004,2849726,2825838,2804537,2779726,2751983,2723839,2696793,2671770,2643401,2612204,2580416,2549969,2522694,2492734,2461479,2431463,2404022,2379731,2353199,2326658,2302723,2281999,2264434,2245101,2224270,2203437,2183947,2167932,2150027,2130371,2110613,2092140,2076686,2059248,2040520,2022186,2005220,1991097,1975176,1957823,1940482,1924247,1910948,1895897,1879878,1864465,1850457,1839275,1826498,1812398,1798190,1784898,1774334,1762216,1749071,1736197,1724386,1714970,1704125,1692317,1680665,1669876
"BGD",21,21,678733,696252,714673,733734,752575,771350,788739,807009,826463,847121,869022,885591,904161,924338,945411,967423,989500,1013890,1040732,1061927,1074732,1063875,1038641,997472,966976,971861,1045601,1123531,1209489,1304936,1404755,1496190,1593095,1694814,1785984,1860123,1917601,1978298,2041990,2094799,2131662,2151282,2169902,2183412,2215568,2279271,2364554,2446189,2528291,2605840,2673509,2732041,2788481,2840184,2883702,2921003,2951958,2972359,2983381,2988273,2995493,3017645,3032879,3041215,3051687,3071296,3101005,3124253,3141978,3155705,3167733,3183424,3194933,3203704,3197086,3171665,3139243,3102957,3060477,3022580,2997804,2986677,2969738,2948632,2928418,2912300,2903948,2892318,2878161,2859490,2837103,2817541,2794750,2768405,2739657,2711353,2688724,2662236,2632274,2600011,2568090,2542364,2513640,2482257,2450104,2419956,2396840,2371283,2343434,2315995,2291844,2275334,2256593,2235980,2214226,2193107,2177924,2160700,2141432,2120824,2100857,2086422,2069838,2051264,2031738,2013127,2000007,1984833,1967767,1949575,1931931,1919502,1905194,1889028,1872186,1856486,1846159,1833985,1820137,1805266,1790824,1780965,1769434,1756353,1742557,1729502,1720815,1710551,1698827,1686387,1674521
